date_received;queue_name;agent_number;answered;consult;transfer;hangup
17/01/2014 08:26;30560;7823;17/01/2014 08:26;NULL;NULL;17/01/2014 08:27
17/01/2014 08:29;30560;8076;17/01/2014 08:29;NULL;NULL;17/01/2014 08:33
17/01/2014 08:29;30175;9425;17/01/2014 08:29;NULL;NULL;17/01/2014 08:31
17/01/2014 08:29;30560;6949;17/01/2014 08:29;NULL;NULL;17/01/2014 08:33
17/01/2014 08:29;30179;6936;17/01/2014 08:29;17/01/2014 08:30;17/01/2014 08:30;17/01/2014 08:33
17/01/2014 08:30;30560;7531;17/01/2014 08:30;NULL;NULL;17/01/2014 08:33
17/01/2014 08:30;30175;8077;17/01/2014 08:30;NULL;NULL;17/01/2014 08:32
17/01/2014 08:30;30175;8483;17/01/2014 08:30;NULL;NULL;17/01/2014 08:33
17/01/2014 08:30;30560;7479;17/01/2014 08:30;NULL;NULL;17/01/2014 08:37
17/01/2014 08:31;30175;6947;17/01/2014 08:31;NULL;NULL;17/01/2014 08:32
17/01/2014 08:31;30560;8723;17/01/2014 08:31;NULL;NULL;17/01/2014 08:34
17/01/2014 08:31;30175;9423;17/01/2014 08:31;NULL;NULL;17/01/2014 08:35
17/01/2014 08:32;30175;8594;17/01/2014 08:32;NULL;NULL;17/01/2014 08:34
17/01/2014 08:32;30175;7823;17/01/2014 08:32;NULL;NULL;17/01/2014 08:33
17/01/2014 08:32;30175;6985;17/01/2014 08:32;NULL;NULL;17/01/2014 08:37
17/01/2014 08:34;30175;6940;17/01/2014 08:34;NULL;NULL;17/01/2014 08:35
17/01/2014 08:34;30172;6935;17/01/2014 08:34;NULL;NULL;17/01/2014 08:36
17/01/2014 08:34;30179;6936;17/01/2014 08:34;NULL;17/01/2014 08:35;17/01/2014 08:37
17/01/2014 08:34;30175;9425;17/01/2014 08:34;NULL;NULL;17/01/2014 08:38
17/01/2014 08:35;30175;9424;17/01/2014 08:35;NULL;NULL;17/01/2014 08:40
17/01/2014 08:35;30175;8191;17/01/2014 08:35;17/01/2014 08:39;17/01/2014 08:40;17/01/2014 08:44
17/01/2014 08:35;30175;7531;17/01/2014 08:35;NULL;NULL;17/01/2014 08:37
17/01/2014 08:35;30179;7823;17/01/2014 08:35;NULL;NULL;17/01/2014 08:36
17/01/2014 08:36;30172;8076;17/01/2014 08:36;NULL;NULL;17/01/2014 08:38
17/01/2014 08:36;30172;8483;17/01/2014 08:36;NULL;NULL;17/01/2014 08:38
17/01/2014 08:36;30175;8594;17/01/2014 08:36;NULL;NULL;17/01/2014 08:36
17/01/2014 08:36;30560;8721;17/01/2014 08:36;NULL;NULL;17/01/2014 08:46
17/01/2014 08:37;30179;8723;17/01/2014 08:37;NULL;NULL;17/01/2014 08:50
17/01/2014 08:38;30175;6936;17/01/2014 08:38;NULL;NULL;17/01/2014 08:39
17/01/2014 08:38;30172;6940;17/01/2014 08:38;NULL;NULL;17/01/2014 08:40
17/01/2014 08:38;30175;6947;17/01/2014 08:38;NULL;NULL;17/01/2014 08:47
17/01/2014 08:39;30560;7823;17/01/2014 08:39;NULL;NULL;17/01/2014 08:42
17/01/2014 08:39;30172;6949;17/01/2014 08:39;NULL;NULL;17/01/2014 08:44
17/01/2014 08:39;30560;6935;17/01/2014 08:39;17/01/2014 08:40;17/01/2014 08:40;17/01/2014 08:41
17/01/2014 08:39;30175;9423;17/01/2014 08:39;17/01/2014 08:41;17/01/2014 08:41;17/01/2014 08:43
17/01/2014 08:41;30560;8594;17/01/2014 08:41;NULL;NULL;17/01/2014 08:43
17/01/2014 08:41;30175;6985;17/01/2014 08:41;NULL;NULL;17/01/2014 08:46
17/01/2014 08:41;30560;8483;17/01/2014 08:41;NULL;NULL;17/01/2014 08:45
17/01/2014 08:42;30175;9425;17/01/2014 08:42;NULL;NULL;17/01/2014 08:45
17/01/2014 08:42;30560;8076;17/01/2014 08:42;NULL;NULL;17/01/2014 08:46
17/01/2014 08:42;30560;8191;17/01/2014 08:42;NULL;NULL;17/01/2014 08:46
17/01/2014 08:43;30175;6936;17/01/2014 08:43;17/01/2014 08:46;17/01/2014 08:47;17/01/2014 08:49
17/01/2014 08:43;30172;6935;17/01/2014 08:43;NULL;NULL;17/01/2014 08:48
17/01/2014 08:43;30560;6940;17/01/2014 08:43;NULL;NULL;17/01/2014 08:45
17/01/2014 08:44;30172;7479;17/01/2014 08:44;NULL;NULL;17/01/2014 08:46
17/01/2014 08:44;30175;9424;17/01/2014 08:44;NULL;NULL;17/01/2014 08:51
17/01/2014 08:44;30175;9423;17/01/2014 08:44;NULL;NULL;17/01/2014 08:45
17/01/2014 08:44;30560;7823;17/01/2014 08:44;NULL;NULL;17/01/2014 08:49
17/01/2014 08:45;30175;8077;17/01/2014 08:45;NULL;NULL;17/01/2014 08:46
17/01/2014 08:45;30179;8594;17/01/2014 08:45;NULL;NULL;17/01/2014 08:46
17/01/2014 08:46;30175;6949;17/01/2014 08:46;NULL;NULL;17/01/2014 08:48
17/01/2014 08:46;30560;6940;17/01/2014 08:46;NULL;NULL;17/01/2014 08:50
17/01/2014 08:46;30172;7531;17/01/2014 08:46;NULL;NULL;17/01/2014 08:50
17/01/2014 08:46;30175;9425;17/01/2014 08:46;NULL;NULL;17/01/2014 08:52
17/01/2014 08:46;30175;8483;17/01/2014 08:46;NULL;NULL;17/01/2014 08:49
17/01/2014 08:46;30175;9423;17/01/2014 08:46;17/01/2014 08:47;17/01/2014 08:48;17/01/2014 08:57
17/01/2014 08:46;30560;8191;17/01/2014 08:47;NULL;NULL;17/01/2014 08:49
17/01/2014 08:47;30560;8721;17/01/2014 08:47;NULL;NULL;17/01/2014 08:52
17/01/2014 08:47;30560;8594;17/01/2014 08:47;NULL;NULL;17/01/2014 08:57
17/01/2014 08:48;30175;7479;17/01/2014 08:48;NULL;NULL;17/01/2014 08:49
17/01/2014 08:48;30560;8077;17/01/2014 08:48;NULL;NULL;17/01/2014 08:52
17/01/2014 08:48;30560;8076;17/01/2014 08:48;NULL;NULL;17/01/2014 08:48
17/01/2014 08:48;30172;6985;17/01/2014 08:48;NULL;NULL;17/01/2014 08:49
17/01/2014 08:48;30560;6947;17/01/2014 08:48;NULL;NULL;17/01/2014 08:52
17/01/2014 08:48;30241;6936;17/01/2014 08:48;NULL;NULL;17/01/2014 08:50
17/01/2014 08:49;30175;6935;17/01/2014 08:49;NULL;NULL;17/01/2014 08:58
17/01/2014 08:49;30560;6949;17/01/2014 08:49;NULL;NULL;17/01/2014 08:50
17/01/2014 08:50;30175;9423;17/01/2014 08:50;17/01/2014 08:50;17/01/2014 08:51;17/01/2014 08:56
17/01/2014 08:50;30560;8076;17/01/2014 08:50;NULL;NULL;17/01/2014 08:51
17/01/2014 08:50;30560;8191;17/01/2014 08:50;17/01/2014 08:54;17/01/2014 08:55;17/01/2014 08:56
17/01/2014 08:51;30175;8483;17/01/2014 08:51;NULL;NULL;17/01/2014 08:55
17/01/2014 08:51;30179;7823;17/01/2014 08:51;NULL;NULL;17/01/2014 09:02
17/01/2014 08:51;30172;7479;17/01/2014 08:51;NULL;NULL;17/01/2014 08:59
17/01/2014 08:51;30175;6985;17/01/2014 08:51;NULL;NULL;17/01/2014 08:53
17/01/2014 08:51;30560;7531;17/01/2014 08:51;NULL;NULL;17/01/2014 08:56
17/01/2014 08:52;30560;6940;17/01/2014 08:52;NULL;NULL;17/01/2014 08:55
17/01/2014 08:52;30560;6949;17/01/2014 08:52;NULL;NULL;17/01/2014 08:58
17/01/2014 08:52;30560;8076;17/01/2014 08:52;NULL;NULL;17/01/2014 08:56
17/01/2014 08:53;30560;8721;17/01/2014 08:53;NULL;NULL;17/01/2014 08:59
17/01/2014 08:53;30172;6936;17/01/2014 08:53;NULL;NULL;17/01/2014 09:00
17/01/2014 08:53;30560;8077;17/01/2014 08:53;NULL;NULL;17/01/2014 08:58
17/01/2014 08:53;30179;9423;17/01/2014 08:53;NULL;NULL;17/01/2014 08:55
17/01/2014 08:53;30175;9424;17/01/2014 08:53;NULL;NULL;17/01/2014 08:54
17/01/2014 08:54;30175;6947;17/01/2014 08:54;NULL;NULL;17/01/2014 08:59
17/01/2014 08:54;30172;6985;17/01/2014 08:55;NULL;NULL;17/01/2014 08:58
17/01/2014 08:54;30175;9425;17/01/2014 08:54;17/01/2014 08:54;17/01/2014 08:55;17/01/2014 08:58
17/01/2014 08:54;30172;8191;17/01/2014 08:55;NULL;NULL;17/01/2014 08:57
17/01/2014 08:54;30560;8483;17/01/2014 08:55;NULL;NULL;17/01/2014 08:58
17/01/2014 08:55;30175;9424;17/01/2014 08:55;NULL;NULL;17/01/2014 08:56
17/01/2014 08:55;30172;6940;17/01/2014 08:56;NULL;NULL;17/01/2014 08:58
17/01/2014 08:55;30172;8076;17/01/2014 08:56;17/01/2014 09:04;17/01/2014 09:06;17/01/2014 09:11
17/01/2014 08:56;30172;7531;17/01/2014 08:56;17/01/2014 08:59;17/01/2014 08:59;17/01/2014 09:06
17/01/2014 08:56;30175;9423;17/01/2014 08:56;NULL;NULL;17/01/2014 08:59
17/01/2014 08:56;30172;8594;17/01/2014 08:57;NULL;NULL;17/01/2014 08:59
17/01/2014 08:57;30560;8191;17/01/2014 08:57;17/01/2014 09:08;17/01/2014 09:10;17/01/2014 09:10
17/01/2014 08:57;30175;9425;17/01/2014 08:57;17/01/2014 09:01;17/01/2014 09:02;17/01/2014 09:08
17/01/2014 08:57;30175;9424;17/01/2014 08:57;NULL;NULL;17/01/2014 08:58
17/01/2014 08:57;30175;6985;17/01/2014 08:58;NULL;NULL;17/01/2014 09:03
17/01/2014 08:57;30172;6916;17/01/2014 08:58;NULL;NULL;17/01/2014 09:02
17/01/2014 08:57;30066;9424;17/01/2014 08:58;NULL;NULL;17/01/2014 09:02
17/01/2014 08:57;30172;6940;17/01/2014 08:58;NULL;NULL;17/01/2014 09:00
17/01/2014 08:58;30175;8077;17/01/2014 08:58;NULL;NULL;17/01/2014 09:00
17/01/2014 08:58;30175;8483;17/01/2014 08:58;NULL;NULL;17/01/2014 09:02
17/01/2014 08:58;30175;6949;17/01/2014 08:58;NULL;NULL;17/01/2014 09:06
17/01/2014 08:58;30175;7479;17/01/2014 08:59;17/01/2014 09:03;17/01/2014 09:05;17/01/2014 09:20
17/01/2014 08:59;30241;6981;17/01/2014 08:59;17/01/2014 09:00;17/01/2014 09:01;17/01/2014 09:03
17/01/2014 08:59;30172;6930;17/01/2014 09:00;NULL;NULL;17/01/2014 09:03
17/01/2014 09:00;30241;6933;17/01/2014 09:00;NULL;NULL;17/01/2014 09:01
17/01/2014 09:00;30181;8721;17/01/2014 09:00;17/01/2014 09:02;17/01/2014 09:03;17/01/2014 09:08
17/01/2014 09:00;30181;6947;17/01/2014 09:00;NULL;NULL;17/01/2014 09:02
17/01/2014 09:00;30175;8393;17/01/2014 09:00;NULL;NULL;17/01/2014 09:03
17/01/2014 09:00;30181;8594;17/01/2014 09:00;17/01/2014 09:04;17/01/2014 09:05;17/01/2014 09:16
17/01/2014 09:01;30181;9342;17/01/2014 09:01;17/01/2014 09:05;17/01/2014 09:06;17/01/2014 09:14
17/01/2014 09:01;30175;9423;17/01/2014 09:01;17/01/2014 09:04;17/01/2014 09:05;17/01/2014 09:22
17/01/2014 09:01;30175;8730;17/01/2014 09:01;NULL;NULL;17/01/2014 09:09
17/01/2014 09:01;30175;6980;17/01/2014 09:01;NULL;NULL;17/01/2014 09:08
17/01/2014 09:01;30175;7531;17/01/2014 09:01;NULL;NULL;17/01/2014 09:03
17/01/2014 09:01;30181;9118;17/01/2014 09:01;17/01/2014 09:06;NULL;17/01/2014 09:10
17/01/2014 09:01;30179;6987;17/01/2014 09:01;NULL;17/01/2014 09:02;17/01/2014 09:03
17/01/2014 09:01;30175;6922;17/01/2014 09:01;17/01/2014 09:06;17/01/2014 09:07;17/01/2014 09:09
17/01/2014 09:01;30179;6932;17/01/2014 09:01;17/01/2014 09:04;17/01/2014 09:05;17/01/2014 09:08
17/01/2014 09:01;30181;8856;17/01/2014 09:01;17/01/2014 09:03;17/01/2014 09:03;17/01/2014 09:10
17/01/2014 09:01;30181;6991;17/01/2014 09:01;NULL;NULL;17/01/2014 09:02
17/01/2014 09:01;30179;6940;17/01/2014 09:01;NULL;NULL;17/01/2014 09:06
17/01/2014 09:01;30181;8584;17/01/2014 09:01;17/01/2014 09:05;17/01/2014 09:06;17/01/2014 09:09
17/01/2014 09:01;30181;8861;17/01/2014 09:01;17/01/2014 09:04;17/01/2014 09:05;17/01/2014 09:07
17/01/2014 09:02;30241;8077;17/01/2014 09:02;17/01/2014 09:04;17/01/2014 09:04;17/01/2014 09:07
17/01/2014 09:02;30560;6935;17/01/2014 09:02;NULL;NULL;17/01/2014 09:06
17/01/2014 09:02;30181;9428;17/01/2014 09:02;17/01/2014 09:03;17/01/2014 09:04;17/01/2014 09:05
17/01/2014 09:02;30181;9429;17/01/2014 09:02;17/01/2014 09:03;17/01/2014 09:04;17/01/2014 09:07
17/01/2014 09:02;30172;8374;17/01/2014 09:02;NULL;NULL;17/01/2014 09:06
17/01/2014 09:02;30181;9432;17/01/2014 09:02;17/01/2014 09:06;NULL;17/01/2014 09:07
17/01/2014 09:03;30181;8376;17/01/2014 09:03;NULL;NULL;17/01/2014 09:03
17/01/2014 09:03;30172;8496;17/01/2014 09:03;NULL;NULL;17/01/2014 09:08
17/01/2014 09:03;30175;6936;17/01/2014 09:03;NULL;NULL;17/01/2014 09:15
17/01/2014 09:03;30175;6917;17/01/2014 09:03;NULL;NULL;17/01/2014 09:09
17/01/2014 09:03;30241;7003;17/01/2014 09:03;17/01/2014 09:05;17/01/2014 09:06;17/01/2014 09:11
17/01/2014 09:03;30175;6981;17/01/2014 09:03;NULL;NULL;17/01/2014 09:08
17/01/2014 09:03;30181;7921;17/01/2014 09:03;17/01/2014 09:05;17/01/2014 09:06;17/01/2014 09:09
17/01/2014 09:03;30179;8488;17/01/2014 09:03;NULL;17/01/2014 09:04;17/01/2014 09:08
17/01/2014 09:03;30172;6933;17/01/2014 09:03;NULL;NULL;17/01/2014 09:04
17/01/2014 09:04;30175;9424;17/01/2014 09:04;NULL;NULL;17/01/2014 09:07
17/01/2014 09:04;30181;7823;17/01/2014 09:04;17/01/2014 09:08;17/01/2014 09:10;17/01/2014 09:13
17/01/2014 09:04;30181;6987;17/01/2014 09:04;17/01/2014 09:07;17/01/2014 09:08;17/01/2014 09:12
17/01/2014 09:04;30560;8729;17/01/2014 09:04;NULL;NULL;17/01/2014 09:07
17/01/2014 09:04;30066;6947;17/01/2014 09:04;NULL;NULL;17/01/2014 09:13
17/01/2014 09:04;30181;9425;17/01/2014 09:04;17/01/2014 09:10;NULL;17/01/2014 09:16
17/01/2014 09:04;30181;8376;17/01/2014 09:04;NULL;NULL;17/01/2014 09:04
17/01/2014 09:04;30175;8393;17/01/2014 09:04;17/01/2014 09:06;NULL;17/01/2014 09:09
17/01/2014 09:04;30175;7531;17/01/2014 09:04;17/01/2014 09:05;NULL;17/01/2014 09:06
17/01/2014 09:04;30181;6985;17/01/2014 09:04;17/01/2014 09:07;NULL;17/01/2014 09:12
17/01/2014 09:04;30175;6930;17/01/2014 09:04;17/01/2014 09:06;NULL;17/01/2014 09:06
17/01/2014 09:05;30560;7250;17/01/2014 09:05;NULL;NULL;17/01/2014 09:06
17/01/2014 09:05;30181;8856;17/01/2014 09:05;17/01/2014 09:07;NULL;17/01/2014 09:08
17/01/2014 09:05;30560;6916;17/01/2014 09:05;17/01/2014 09:06;17/01/2014 09:07;17/01/2014 09:08
17/01/2014 09:05;30181;8488;17/01/2014 09:05;NULL;NULL;17/01/2014 09:11
17/01/2014 09:05;30560;8376;17/01/2014 09:05;NULL;NULL;17/01/2014 09:07
17/01/2014 09:05;30175;9428;17/01/2014 09:05;NULL;NULL;17/01/2014 09:09
17/01/2014 09:05;30179;9429;17/01/2014 09:05;17/01/2014 09:09;NULL;17/01/2014 09:13
17/01/2014 09:05;30181;8077;17/01/2014 09:05;17/01/2014 09:07;NULL;17/01/2014 09:08
17/01/2014 09:05;30175;6933;17/01/2014 09:05;NULL;NULL;17/01/2014 09:13
17/01/2014 09:05;30175;9423;17/01/2014 09:05;NULL;NULL;17/01/2014 09:07
17/01/2014 09:05;30181;8594;17/01/2014 09:05;17/01/2014 09:06;NULL;17/01/2014 09:10
17/01/2014 09:05;30175;8861;17/01/2014 09:05;17/01/2014 09:07;17/01/2014 09:07;17/01/2014 09:09
17/01/2014 09:05;30172;6932;17/01/2014 09:05;NULL;NULL;17/01/2014 09:07
17/01/2014 09:05;30172;6991;17/01/2014 09:05;NULL;NULL;17/01/2014 09:06
17/01/2014 09:05;30181;6949;17/01/2014 09:06;17/01/2014 09:07;17/01/2014 09:08;17/01/2014 09:16
17/01/2014 09:05;30175;8076;17/01/2014 09:06;NULL;NULL;17/01/2014 09:09
17/01/2014 09:05;30179;6943;17/01/2014 09:06;17/01/2014 09:12;NULL;17/01/2014 09:21
17/01/2014 09:06;30172;7003;17/01/2014 09:06;17/01/2014 09:10;17/01/2014 09:11;17/01/2014 09:15
17/01/2014 09:06;30172;8374;17/01/2014 09:06;NULL;NULL;17/01/2014 09:11
17/01/2014 09:06;30181;6991;17/01/2014 09:06;17/01/2014 09:08;NULL;17/01/2014 09:10
17/01/2014 09:06;30179;8721;17/01/2014 09:06;NULL;17/01/2014 09:06;17/01/2014 09:20
17/01/2014 09:06;30560;6930;17/01/2014 09:06;NULL;NULL;17/01/2014 09:10
17/01/2014 09:06;30560;8584;17/01/2014 09:06;17/01/2014 09:12;17/01/2014 09:14;17/01/2014 09:22
17/01/2014 09:06;30172;7921;17/01/2014 09:06;NULL;NULL;17/01/2014 09:12
17/01/2014 09:06;30172;7250;17/01/2014 09:06;NULL;NULL;17/01/2014 09:10
17/01/2014 09:06;30175;9342;17/01/2014 09:06;17/01/2014 09:09;NULL;17/01/2014 09:11
17/01/2014 09:06;30172;6940;17/01/2014 09:07;NULL;NULL;17/01/2014 09:09
17/01/2014 09:07;30172;7531;17/01/2014 09:07;NULL;NULL;17/01/2014 09:10
17/01/2014 09:07;30181;6916;17/01/2014 09:07;NULL;NULL;17/01/2014 09:09
17/01/2014 09:07;30175;8729;17/01/2014 09:07;NULL;NULL;17/01/2014 09:11
17/01/2014 09:07;30511;8721;17/01/2014 09:07;17/01/2014 09:11;17/01/2014 09:13;17/01/2014 09:20
17/01/2014 09:07;30181;6932;17/01/2014 09:07;17/01/2014 09:15;NULL;17/01/2014 09:18
17/01/2014 09:07;30175;6935;17/01/2014 09:07;17/01/2014 09:09;17/01/2014 09:10;17/01/2014 09:15
17/01/2014 09:07;30066;8384;17/01/2014 09:08;NULL;NULL;17/01/2014 09:08
17/01/2014 09:08;30175;9423;17/01/2014 09:08;17/01/2014 09:08;17/01/2014 09:09;17/01/2014 09:11
17/01/2014 09:08;30175;8483;17/01/2014 09:08;17/01/2014 09:10;NULL;17/01/2014 09:12
17/01/2014 09:08;30560;6922;17/01/2014 09:08;NULL;NULL;17/01/2014 09:13
17/01/2014 09:08;30179;9432;17/01/2014 09:08;NULL;NULL;17/01/2014 09:17
17/01/2014 09:08;30560;8861;17/01/2014 09:08;17/01/2014 09:09;17/01/2014 09:10;17/01/2014 09:13
17/01/2014 09:08;30560;8376;17/01/2014 09:08;NULL;NULL;17/01/2014 09:08
17/01/2014 09:08;30179;9424;17/01/2014 09:08;17/01/2014 09:12;17/01/2014 09:12;17/01/2014 09:16
17/01/2014 09:08;30181;8077;17/01/2014 09:08;17/01/2014 09:09;17/01/2014 09:11;17/01/2014 09:34
17/01/2014 09:08;30175;8723;17/01/2014 09:08;NULL;NULL;17/01/2014 09:15
17/01/2014 09:08;30560;6980;17/01/2014 09:08;NULL;NULL;17/01/2014 09:11
17/01/2014 09:08;30560;6981;17/01/2014 09:08;NULL;NULL;17/01/2014 09:11
17/01/2014 09:08;30175;8496;17/01/2014 09:08;17/01/2014 09:09;17/01/2014 09:10;17/01/2014 09:48
17/01/2014 09:08;30175;6987;17/01/2014 09:08;17/01/2014 09:12;17/01/2014 09:13;17/01/2014 09:16
17/01/2014 09:09;30560;8376;17/01/2014 09:09;NULL;NULL;17/01/2014 09:09
17/01/2014 09:09;30175;8856;17/01/2014 09:09;NULL;NULL;17/01/2014 09:11
17/01/2014 09:09;30560;6917;17/01/2014 09:09;NULL;NULL;17/01/2014 09:13
17/01/2014 09:09;30181;8384;17/01/2014 09:09;17/01/2014 09:10;NULL;17/01/2014 09:12
17/01/2014 09:09;30181;9423;17/01/2014 09:09;NULL;NULL;17/01/2014 09:16
17/01/2014 09:09;30175;8076;17/01/2014 09:09;NULL;NULL;17/01/2014 09:12
17/01/2014 09:09;30511;8393;17/01/2014 09:09;NULL;NULL;17/01/2014 09:17
17/01/2014 09:09;30175;6940;17/01/2014 09:09;17/01/2014 09:12;17/01/2014 09:13;17/01/2014 09:23
17/01/2014 09:09;30181;6916;17/01/2014 09:09;17/01/2014 09:11;NULL;17/01/2014 09:16
17/01/2014 09:09;30179;8730;17/01/2014 09:09;NULL;17/01/2014 09:10;17/01/2014 09:16
17/01/2014 09:10;30172;8376;17/01/2014 09:10;NULL;NULL;17/01/2014 09:11
17/01/2014 09:10;30172;7250;17/01/2014 09:10;17/01/2014 09:10;17/01/2014 09:10;17/01/2014 09:12
17/01/2014 09:10;30181;7531;17/01/2014 09:10;17/01/2014 09:11;NULL;17/01/2014 09:14
17/01/2014 09:10;30181;8191;17/01/2014 09:10;NULL;NULL;17/01/2014 09:14
17/01/2014 09:10;30560;7479;17/01/2014 09:10;NULL;NULL;17/01/2014 09:13
17/01/2014 09:10;30175;8730;17/01/2014 09:10;17/01/2014 09:12;NULL;17/01/2014 09:14
17/01/2014 09:10;30175;6930;17/01/2014 09:10;17/01/2014 09:12;17/01/2014 09:13;17/01/2014 09:25
17/01/2014 09:10;30560;8861;17/01/2014 09:10;NULL;NULL;17/01/2014 09:12
17/01/2014 09:10;30175;9515;17/01/2014 09:10;NULL;NULL;17/01/2014 09:12
17/01/2014 09:11;30181;9428;17/01/2014 09:11;17/01/2014 09:14;NULL;17/01/2014 09:20
17/01/2014 09:11;30181;8496;17/01/2014 09:11;17/01/2014 09:13;17/01/2014 09:14;17/01/2014 09:19
17/01/2014 09:11;30181;7823;17/01/2014 09:11;17/01/2014 09:16;17/01/2014 09:17;17/01/2014 09:21
17/01/2014 09:11;30175;9118;17/01/2014 09:11;17/01/2014 09:13;NULL;17/01/2014 09:15
17/01/2014 09:11;30560;6991;17/01/2014 09:11;NULL;NULL;17/01/2014 09:13
17/01/2014 09:11;30175;7250;17/01/2014 09:11;17/01/2014 09:13;17/01/2014 09:13;17/01/2014 09:16
17/01/2014 09:11;30181;6935;17/01/2014 09:11;NULL;NULL;17/01/2014 09:13
17/01/2014 09:11;30175;9516;17/01/2014 09:11;NULL;NULL;17/01/2014 09:16
17/01/2014 09:11;30241;9342;17/01/2014 09:11;17/01/2014 09:15;17/01/2014 09:16;17/01/2014 09:18
17/01/2014 09:11;30560;8077;17/01/2014 09:12;17/01/2014 09:16;NULL;17/01/2014 09:16
17/01/2014 09:12;30175;7003;17/01/2014 09:12;17/01/2014 09:13;17/01/2014 09:13;17/01/2014 09:19
17/01/2014 09:12;30560;8488;17/01/2014 09:12;NULL;NULL;17/01/2014 09:17
17/01/2014 09:12;30172;8374;17/01/2014 09:12;NULL;NULL;17/01/2014 09:16
17/01/2014 09:12;30181;6980;17/01/2014 09:12;NULL;NULL;17/01/2014 09:12
17/01/2014 09:12;30175;6981;17/01/2014 09:12;17/01/2014 09:16;17/01/2014 09:17;17/01/2014 09:19
17/01/2014 09:12;30175;8856;17/01/2014 09:12;NULL;NULL;17/01/2014 09:14
17/01/2014 09:13;30181;8729;17/01/2014 09:13;17/01/2014 09:16;17/01/2014 09:17;17/01/2014 09:18
17/01/2014 09:13;30175;8376;17/01/2014 09:13;NULL;NULL;17/01/2014 09:18
17/01/2014 09:13;30175;9515;17/01/2014 09:13;NULL;NULL;17/01/2014 09:20
17/01/2014 09:13;30172;7921;17/01/2014 09:13;17/01/2014 09:15;17/01/2014 09:16;17/01/2014 09:19
17/01/2014 09:13;30175;6985;17/01/2014 09:13;17/01/2014 09:16;17/01/2014 09:18;17/01/2014 09:24
17/01/2014 09:13;30175;8076;17/01/2014 09:13;17/01/2014 09:14;17/01/2014 09:15;17/01/2014 09:19
17/01/2014 09:13;30560;8483;17/01/2014 09:13;NULL;NULL;17/01/2014 09:18
