date_received;queue_name;agent_number;answered;consult;transfer;hangup
18/01/2014 11:07;30172;8866;18/01/2014 11:07;18/01/2014 11:08;18/01/2014 11:09;18/01/2014 11:11
18/01/2014 11:08;30175;6917;18/01/2014 11:08;NULL;NULL;18/01/2014 11:15
18/01/2014 11:09;30172;7168;18/01/2014 11:09;NULL;NULL;18/01/2014 11:11
18/01/2014 11:09;30172;8494;18/01/2014 11:09;18/01/2014 11:13;18/01/2014 11:13;18/01/2014 11:20
18/01/2014 11:09;30560;8866;18/01/2014 11:09;NULL;NULL;18/01/2014 11:13
18/01/2014 11:10;30560;NULL;NULL;NULL;NULL;18/01/2014 11:11
18/01/2014 11:11;30175;7168;18/01/2014 11:11;NULL;NULL;18/01/2014 11:14
18/01/2014 11:12;30172;8486;18/01/2014 11:12;18/01/2014 11:12;18/01/2014 11:13;18/01/2014 11:14
18/01/2014 11:12;30560;8486;18/01/2014 11:13;NULL;NULL;18/01/2014 11:19
18/01/2014 11:26;30179;8866;18/01/2014 11:26;NULL;NULL;18/01/2014 11:28
18/01/2014 11:29;30560;8494;18/01/2014 11:29;NULL;NULL;18/01/2014 11:33
18/01/2014 11:34;30175;7168;18/01/2014 11:34;NULL;NULL;18/01/2014 11:36
18/01/2014 11:38;30066;6917;18/01/2014 11:38;NULL;NULL;18/01/2014 11:38
18/01/2014 11:38;30175;8486;18/01/2014 11:38;NULL;NULL;18/01/2014 11:40
18/01/2014 11:40;30172;8866;18/01/2014 11:40;18/01/2014 11:40;18/01/2014 11:41;18/01/2014 11:42
18/01/2014 11:40;30172;8494;18/01/2014 11:40;NULL;NULL;18/01/2014 11:45
18/01/2014 11:43;30560;7168;18/01/2014 11:43;NULL;NULL;18/01/2014 11:45
18/01/2014 11:44;30560;6917;18/01/2014 11:44;NULL;NULL;18/01/2014 11:48
18/01/2014 11:47;30172;8486;18/01/2014 11:47;NULL;NULL;18/01/2014 11:53
18/01/2014 11:48;30175;8866;18/01/2014 11:48;NULL;NULL;18/01/2014 11:50
18/01/2014 11:49;30175;8494;18/01/2014 11:49;NULL;NULL;18/01/2014 11:51
18/01/2014 11:51;30175;7168;18/01/2014 11:51;NULL;NULL;18/01/2014 11:56
18/01/2014 11:54;30175;6917;18/01/2014 11:54;NULL;NULL;18/01/2014 11:56
18/01/2014 11:54;30172;8866;18/01/2014 11:54;18/01/2014 11:55;18/01/2014 11:55;18/01/2014 11:57
18/01/2014 11:54;30175;8494;18/01/2014 11:55;NULL;NULL;18/01/2014 11:59
18/01/2014 11:56;30560;8486;18/01/2014 11:56;NULL;NULL;18/01/2014 11:59
18/01/2014 11:57;30560;8866;18/01/2014 11:57;NULL;NULL;18/01/2014 12:08
18/01/2014 11:57;30175;6917;18/01/2014 11:57;NULL;NULL;18/01/2014 12:08
18/01/2014 11:58;30560;7168;18/01/2014 11:58;NULL;NULL;18/01/2014 12:02
18/01/2014 11:58;30560;8486;18/01/2014 11:59;NULL;NULL;18/01/2014 12:03
18/01/2014 11:59;30560;8077;18/01/2014 11:59;NULL;NULL;18/01/2014 12:07
18/01/2014 12:01;30560;8494;18/01/2014 12:01;NULL;NULL;18/01/2014 12:03
18/01/2014 12:02;30172;8494;18/01/2014 12:03;18/01/2014 12:04;18/01/2014 12:04;18/01/2014 12:05
18/01/2014 12:04;30172;8494;18/01/2014 12:04;NULL;NULL;18/01/2014 12:05
18/01/2014 12:05;30175;8494;18/01/2014 12:06;NULL;NULL;18/01/2014 12:07
18/01/2014 12:05;30175;8077;NULL;NULL;NULL;18/01/2014 12:07
18/01/2014 12:07;30560;7168;18/01/2014 12:08;NULL;NULL;18/01/2014 12:14
18/01/2014 12:09;30175;8077;18/01/2014 12:09;NULL;NULL;18/01/2014 12:12
18/01/2014 12:10;30172;8494;18/01/2014 12:10;18/01/2014 12:11;18/01/2014 12:11;18/01/2014 12:12
18/01/2014 12:10;30560;8494;18/01/2014 12:11;NULL;NULL;18/01/2014 12:14
18/01/2014 12:11;30560;8077;18/01/2014 12:12;NULL;NULL;18/01/2014 12:16
18/01/2014 12:11;30560;8486;18/01/2014 12:14;NULL;NULL;18/01/2014 12:26
18/01/2014 12:12;30172;8494;18/01/2014 12:14;NULL;NULL;18/01/2014 12:15
18/01/2014 12:15;30560;7168;18/01/2014 12:15;NULL;NULL;18/01/2014 12:15
18/01/2014 12:16;30560;7168;18/01/2014 12:16;NULL;NULL;18/01/2014 12:17
18/01/2014 12:17;30172;8494;18/01/2014 12:17;NULL;NULL;18/01/2014 12:21
18/01/2014 12:19;30560;8077;18/01/2014 12:19;NULL;NULL;18/01/2014 12:26
18/01/2014 12:22;30560;7168;18/01/2014 12:22;NULL;NULL;18/01/2014 12:25
18/01/2014 12:23;30172;8494;18/01/2014 12:23;NULL;NULL;18/01/2014 12:27
18/01/2014 12:24;30560;7168;18/01/2014 12:26;NULL;NULL;18/01/2014 12:28
18/01/2014 12:26;30175;8486;18/01/2014 12:26;NULL;NULL;18/01/2014 12:27
18/01/2014 12:29;30560;8486;18/01/2014 12:29;NULL;NULL;18/01/2014 12:32
18/01/2014 12:30;30560;8494;18/01/2014 12:30;NULL;NULL;18/01/2014 12:33
18/01/2014 12:31;30511;7168;18/01/2014 12:31;NULL;NULL;18/01/2014 12:31
18/01/2014 12:32;30511;7168;18/01/2014 12:32;NULL;NULL;18/01/2014 12:32
18/01/2014 12:35;30560;8486;18/01/2014 12:35;NULL;NULL;18/01/2014 12:39
18/01/2014 12:39;30175;7168;18/01/2014 12:39;NULL;NULL;18/01/2014 12:40
18/01/2014 12:43;30560;8494;18/01/2014 12:43;NULL;NULL;18/01/2014 12:51
18/01/2014 12:47;30175;8077;18/01/2014 12:47;NULL;NULL;18/01/2014 12:56
18/01/2014 12:49;30172;8486;18/01/2014 12:49;NULL;NULL;18/01/2014 12:54
18/01/2014 12:50;30560;7168;18/01/2014 12:50;NULL;NULL;18/01/2014 12:55
18/01/2014 12:51;30175;8494;18/01/2014 12:51;NULL;NULL;18/01/2014 12:52
18/01/2014 12:51;30175;8486;18/01/2014 12:54;NULL;NULL;18/01/2014 12:55
18/01/2014 12:54;30172;8486;18/01/2014 12:55;NULL;NULL;18/01/2014 12:56
18/01/2014 12:54;30172;7168;18/01/2014 12:55;NULL;NULL;18/01/2014 12:58
18/01/2014 12:54;30175;8077;18/01/2014 12:56;NULL;NULL;18/01/2014 13:00
18/01/2014 12:54;30175;8486;18/01/2014 12:56;NULL;NULL;18/01/2014 12:57
18/01/2014 12:55;30175;8494;18/01/2014 12:57;NULL;NULL;18/01/2014 12:57
18/01/2014 12:55;30560;8486;18/01/2014 12:57;NULL;NULL;18/01/2014 13:00
18/01/2014 12:55;30175;8494;18/01/2014 12:57;NULL;NULL;18/01/2014 12:58
18/01/2014 12:57;30560;7168;18/01/2014 12:58;NULL;NULL;18/01/2014 13:01
18/01/2014 12:59;30560;8494;18/01/2014 12:59;NULL;NULL;18/01/2014 13:07
18/01/2014 13:00;30175;6947;18/01/2014 13:00;NULL;NULL;18/01/2014 13:02
18/01/2014 13:00;30560;7529;18/01/2014 13:00;NULL;NULL;18/01/2014 13:04
18/01/2014 13:02;30175;6971;18/01/2014 13:02;NULL;NULL;18/01/2014 13:03
18/01/2014 13:03;30172;8077;18/01/2014 13:03;18/01/2014 13:03;18/01/2014 13:04;18/01/2014 13:05
18/01/2014 13:03;30172;6947;18/01/2014 13:03;NULL;NULL;18/01/2014 13:10
18/01/2014 13:05;30560;6971;18/01/2014 13:05;NULL;NULL;18/01/2014 13:07
18/01/2014 13:07;30175;7529;18/01/2014 13:07;NULL;NULL;18/01/2014 13:13
18/01/2014 13:10;30172;8077;18/01/2014 13:10;18/01/2014 13:11;18/01/2014 13:11;18/01/2014 13:14
18/01/2014 13:13;30175;6971;18/01/2014 13:13;NULL;NULL;18/01/2014 13:14
18/01/2014 13:15;30172;6947;18/01/2014 13:15;NULL;NULL;18/01/2014 13:19
18/01/2014 13:17;30175;8077;18/01/2014 13:17;NULL;NULL;18/01/2014 13:19
18/01/2014 13:17;30175;7529;18/01/2014 13:17;NULL;NULL;18/01/2014 13:18
18/01/2014 13:19;30175;6971;18/01/2014 13:19;NULL;NULL;18/01/2014 13:24
18/01/2014 13:20;30560;7529;18/01/2014 13:20;NULL;NULL;18/01/2014 13:26
18/01/2014 13:20;30175;6947;18/01/2014 13:20;NULL;NULL;18/01/2014 13:24
18/01/2014 13:24;30560;8077;18/01/2014 13:24;NULL;NULL;18/01/2014 13:27
18/01/2014 13:25;30179;6947;18/01/2014 13:25;NULL;NULL;18/01/2014 13:29
18/01/2014 13:26;30175;6971;18/01/2014 13:26;NULL;NULL;18/01/2014 13:28
18/01/2014 13:26;30560;7529;18/01/2014 13:26;NULL;NULL;18/01/2014 13:31
18/01/2014 13:29;30560;8077;18/01/2014 13:29;NULL;NULL;18/01/2014 13:33
18/01/2014 13:32;30560;6971;18/01/2014 13:32;NULL;NULL;18/01/2014 13:37
18/01/2014 13:32;30175;7529;18/01/2014 13:32;NULL;NULL;18/01/2014 13:36
18/01/2014 13:33;30172;8077;18/01/2014 13:33;NULL;NULL;18/01/2014 13:36
18/01/2014 13:35;30172;6947;18/01/2014 13:35;18/01/2014 13:37;18/01/2014 13:37;18/01/2014 13:39
18/01/2014 13:37;30175;7529;18/01/2014 13:37;NULL;NULL;18/01/2014 13:42
18/01/2014 13:38;30175;8077;18/01/2014 13:38;NULL;NULL;18/01/2014 13:45
18/01/2014 13:40;30175;6947;18/01/2014 13:40;NULL;NULL;18/01/2014 13:41
18/01/2014 13:41;30560;6971;18/01/2014 13:41;NULL;NULL;18/01/2014 13:45
18/01/2014 13:43;30560;6947;18/01/2014 13:43;NULL;NULL;18/01/2014 13:53
18/01/2014 13:46;30175;7529;18/01/2014 13:46;NULL;NULL;18/01/2014 13:49
18/01/2014 13:47;30560;8077;18/01/2014 13:47;NULL;NULL;18/01/2014 13:57
18/01/2014 13:48;30175;6971;18/01/2014 13:48;NULL;NULL;18/01/2014 13:50
18/01/2014 13:52;30175;7529;18/01/2014 13:52;NULL;NULL;18/01/2014 13:54
18/01/2014 13:56;30172;6971;18/01/2014 13:56;18/01/2014 13:56;18/01/2014 13:57;18/01/2014 13:57
18/01/2014 14:03;30560;6947;18/01/2014 14:03;NULL;NULL;18/01/2014 14:07
18/01/2014 14:05;30560;7529;18/01/2014 14:05;NULL;NULL;18/01/2014 14:08
18/01/2014 14:05;30172;6932;18/01/2014 14:05;NULL;NULL;18/01/2014 14:06
18/01/2014 14:06;30172;8725;18/01/2014 14:06;18/01/2014 14:07;18/01/2014 14:08;18/01/2014 14:09
18/01/2014 14:06;30560;6932;18/01/2014 14:06;NULL;NULL;18/01/2014 14:11
18/01/2014 14:06;30175;6947;18/01/2014 14:07;NULL;NULL;18/01/2014 14:11
18/01/2014 14:07;30560;8725;18/01/2014 14:08;NULL;NULL;18/01/2014 14:17
18/01/2014 14:08;30175;7529;18/01/2014 14:09;18/01/2014 14:10;NULL;18/01/2014 14:12
18/01/2014 14:09;30560;6947;18/01/2014 14:11;NULL;NULL;18/01/2014 14:16
18/01/2014 14:10;30560;6932;18/01/2014 14:11;NULL;NULL;18/01/2014 14:13
18/01/2014 14:11;30172;7529;18/01/2014 14:12;18/01/2014 14:13;18/01/2014 14:14;18/01/2014 14:15
18/01/2014 14:15;30175;6932;18/01/2014 14:15;NULL;NULL;18/01/2014 14:15
18/01/2014 14:16;30175;7529;18/01/2014 14:16;NULL;NULL;18/01/2014 14:23
18/01/2014 14:17;30175;6932;18/01/2014 14:17;NULL;NULL;18/01/2014 14:17
18/01/2014 14:19;30175;6947;18/01/2014 14:19;NULL;NULL;18/01/2014 14:20
18/01/2014 14:19;30175;8725;18/01/2014 14:19;18/01/2014 14:20;NULL;18/01/2014 14:22
18/01/2014 14:20;30175;6932;18/01/2014 14:20;NULL;NULL;18/01/2014 14:22
18/01/2014 14:20;30172;6947;18/01/2014 14:20;NULL;NULL;18/01/2014 14:23
18/01/2014 14:24;30560;6932;18/01/2014 14:24;NULL;NULL;18/01/2014 14:26
18/01/2014 14:26;30560;6947;18/01/2014 14:26;NULL;NULL;18/01/2014 14:33
18/01/2014 14:27;30560;8725;18/01/2014 14:27;NULL;NULL;18/01/2014 14:27
18/01/2014 14:28;30560;7529;18/01/2014 14:28;NULL;NULL;18/01/2014 14:34
18/01/2014 14:30;30560;6932;18/01/2014 14:30;NULL;NULL;18/01/2014 14:35
18/01/2014 14:32;30560;8725;18/01/2014 14:32;NULL;NULL;18/01/2014 14:37
18/01/2014 14:34;30172;6947;18/01/2014 14:34;18/01/2014 14:35;18/01/2014 14:35;18/01/2014 14:37
18/01/2014 14:39;30175;6947;18/01/2014 14:39;NULL;NULL;18/01/2014 14:41
18/01/2014 14:41;30175;8725;18/01/2014 14:41;18/01/2014 14:43;18/01/2014 14:43;18/01/2014 14:44
18/01/2014 14:45;30560;6932;18/01/2014 14:45;NULL;NULL;18/01/2014 14:48
18/01/2014 14:48;30172;7529;18/01/2014 14:48;NULL;NULL;18/01/2014 14:51
18/01/2014 14:49;30175;6947;18/01/2014 14:49;NULL;NULL;18/01/2014 14:52
18/01/2014 14:51;30175;8725;18/01/2014 14:51;NULL;NULL;18/01/2014 14:55
18/01/2014 14:52;30560;6932;18/01/2014 14:52;NULL;NULL;18/01/2014 14:54
18/01/2014 14:54;30560;7529;18/01/2014 14:54;NULL;NULL;18/01/2014 14:58
18/01/2014 14:57;30172;6947;18/01/2014 14:57;NULL;NULL;18/01/2014 14:59
18/01/2014 14:58;30179;6932;18/01/2014 14:58;NULL;NULL;18/01/2014 14:59
18/01/2014 15:00;30172;7529;18/01/2014 15:00;NULL;NULL;18/01/2014 15:04
18/01/2014 15:00;30175;6947;18/01/2014 15:00;NULL;NULL;18/01/2014 15:02
18/01/2014 15:01;30172;8077;18/01/2014 15:01;NULL;NULL;18/01/2014 15:04
18/01/2014 15:03;30560;6947;18/01/2014 15:03;NULL;NULL;18/01/2014 15:16
18/01/2014 15:08;30175;8077;18/01/2014 15:08;NULL;NULL;18/01/2014 15:16
18/01/2014 15:09;30560;8725;18/01/2014 15:11;NULL;NULL;18/01/2014 15:11
18/01/2014 15:12;30560;8725;18/01/2014 15:12;NULL;NULL;18/01/2014 15:21
18/01/2014 15:19;30175;8077;18/01/2014 15:19;NULL;NULL;18/01/2014 15:23
18/01/2014 15:21;30179;8725;18/01/2014 15:21;NULL;NULL;18/01/2014 15:21
18/01/2014 15:22;30175;8725;18/01/2014 15:22;18/01/2014 15:24;NULL;18/01/2014 15:26
18/01/2014 15:24;30179;6947;18/01/2014 15:24;NULL;NULL;18/01/2014 15:30
18/01/2014 15:29;30560;8077;18/01/2014 15:29;18/01/2014 15:31;18/01/2014 15:31;18/01/2014 15:32
18/01/2014 15:30;30560;8725;18/01/2014 15:31;NULL;NULL;18/01/2014 15:33
18/01/2014 15:35;30172;8725;18/01/2014 15:35;18/01/2014 15:36;18/01/2014 15:37;18/01/2014 15:38
18/01/2014 15:37;30172;8725;18/01/2014 15:37;NULL;NULL;18/01/2014 15:46
18/01/2014 15:42;30560;8077;18/01/2014 15:42;NULL;NULL;18/01/2014 15:47
18/01/2014 15:44;30560;6947;18/01/2014 15:44;NULL;NULL;18/01/2014 15:47
18/01/2014 15:45;30175;8725;18/01/2014 15:46;NULL;NULL;18/01/2014 15:53
18/01/2014 15:45;30560;8077;18/01/2014 15:47;NULL;NULL;18/01/2014 15:51
18/01/2014 15:48;30172;6947;18/01/2014 15:48;18/01/2014 15:49;18/01/2014 15:50;18/01/2014 15:51
18/01/2014 15:54;30172;6947;18/01/2014 15:54;18/01/2014 15:55;18/01/2014 15:56;18/01/2014 15:57
18/01/2014 16:01;30172;8077;18/01/2014 16:01;NULL;NULL;18/01/2014 16:04
18/01/2014 16:02;30560;8077;18/01/2014 16:05;NULL;NULL;18/01/2014 16:11
18/01/2014 16:08;30175;8077;18/01/2014 16:11;NULL;NULL;18/01/2014 16:24
18/01/2014 16:08;30560;NULL;NULL;NULL;NULL;18/01/2014 16:18
18/01/2014 16:08;30175;NULL;NULL;NULL;NULL;18/01/2014 16:09
18/01/2014 16:08;30172;8077;18/01/2014 16:24;NULL;NULL;18/01/2014 16:35
18/01/2014 16:11;30175;NULL;NULL;NULL;NULL;18/01/2014 16:17
18/01/2014 16:11;30560;NULL;NULL;NULL;NULL;18/01/2014 16:23
18/01/2014 16:17;30175;NULL;NULL;NULL;NULL;18/01/2014 16:20
18/01/2014 16:17;30172;8077;18/01/2014 16:35;NULL;NULL;18/01/2014 16:35
18/01/2014 16:18;30560;NULL;NULL;NULL;NULL;18/01/2014 16:30
18/01/2014 16:18;30172;NULL;NULL;NULL;NULL;18/01/2014 16:22
18/01/2014 16:20;30172;NULL;NULL;NULL;NULL;18/01/2014 16:32
18/01/2014 16:20;30560;NULL;NULL;NULL;NULL;18/01/2014 16:25
18/01/2014 16:24;30179;NULL;NULL;NULL;NULL;18/01/2014 16:29
18/01/2014 16:24;30172;8077;18/01/2014 16:36;NULL;NULL;18/01/2014 16:41
18/01/2014 16:26;30172;NULL;NULL;NULL;NULL;18/01/2014 16:27
18/01/2014 16:28;30172;8077;18/01/2014 16:41;18/01/2014 16:41;NULL;18/01/2014 16:42
18/01/2014 16:37;30172;8077;18/01/2014 16:42;NULL;NULL;18/01/2014 16:47
18/01/2014 16:38;30179;NULL;NULL;NULL;NULL;18/01/2014 16:39
18/01/2014 16:40;30066;8077;18/01/2014 16:47;NULL;NULL;18/01/2014 16:49
18/01/2014 16:42;30066;8077;18/01/2014 16:49;NULL;NULL;18/01/2014 16:54
18/01/2014 16:44;30172;8077;18/01/2014 16:54;18/01/2014 16:55;18/01/2014 16:55;18/01/2014 16:57
18/01/2014 16:48;30172;8077;18/01/2014 16:55;18/01/2014 16:56;NULL;18/01/2014 16:56
18/01/2014 16:54;30172;NULL;NULL;NULL;NULL;18/01/2014 16:56
18/01/2014 16:57;30175;8077;18/01/2014 16:57;NULL;NULL;18/01/2014 17:00
18/01/2014 16:57;30172;NULL;NULL;NULL;NULL;18/01/2014 17:13
