date_received;queue_name;agent_number;answered;consult;transfer;hangup
25/01/2014 10:08;30175;6975;25/01/2014 10:08;NULL;NULL;25/01/2014 10:09
25/01/2014 10:12;30172;8861;25/01/2014 10:12;NULL;NULL;25/01/2014 10:15
25/01/2014 10:12;30560;7531;25/01/2014 10:12;NULL;NULL;25/01/2014 10:14
25/01/2014 10:15;30560;6975;25/01/2014 10:15;NULL;NULL;25/01/2014 10:20
25/01/2014 10:19;30172;8486;25/01/2014 10:19;NULL;NULL;25/01/2014 10:24
25/01/2014 10:24;30560;7531;25/01/2014 10:24;NULL;NULL;25/01/2014 10:29
25/01/2014 10:24;30560;8861;25/01/2014 10:24;NULL;NULL;25/01/2014 10:30
25/01/2014 10:25;30179;6975;25/01/2014 10:25;NULL;NULL;25/01/2014 10:26
25/01/2014 10:28;30175;8486;25/01/2014 10:28;NULL;NULL;25/01/2014 10:30
25/01/2014 10:30;30172;6975;25/01/2014 10:30;NULL;NULL;25/01/2014 10:36
25/01/2014 10:34;30175;8486;25/01/2014 10:34;NULL;NULL;25/01/2014 10:39
25/01/2014 10:34;30560;8861;25/01/2014 10:34;25/01/2014 10:37;NULL;25/01/2014 10:40
25/01/2014 10:34;30560;7531;25/01/2014 10:34;NULL;NULL;25/01/2014 10:37
25/01/2014 10:35;30172;NULL;NULL;NULL;NULL;25/01/2014 10:35
25/01/2014 10:37;30172;6975;25/01/2014 10:37;25/01/2014 10:37;25/01/2014 10:38;25/01/2014 10:43
25/01/2014 10:43;30175;7531;25/01/2014 10:43;NULL;NULL;25/01/2014 10:48
25/01/2014 10:50;30560;8486;25/01/2014 10:50;NULL;NULL;25/01/2014 10:56
25/01/2014 10:51;30175;8861;25/01/2014 10:51;NULL;NULL;25/01/2014 10:52
25/01/2014 10:53;30172;6975;25/01/2014 10:53;NULL;NULL;25/01/2014 10:55
25/01/2014 10:53;30175;7531;25/01/2014 10:53;NULL;NULL;25/01/2014 10:58
25/01/2014 10:54;30175;8861;25/01/2014 10:54;NULL;NULL;25/01/2014 10:57
25/01/2014 11:00;30175;6975;25/01/2014 11:00;NULL;NULL;25/01/2014 11:06
25/01/2014 11:01;30179;8486;25/01/2014 11:01;NULL;NULL;25/01/2014 11:05
25/01/2014 11:01;30172;7531;25/01/2014 11:01;NULL;NULL;25/01/2014 11:06
25/01/2014 11:04;30560;7003;25/01/2014 11:04;NULL;NULL;25/01/2014 11:10
25/01/2014 11:07;30560;8077;25/01/2014 11:07;NULL;NULL;25/01/2014 11:15
25/01/2014 11:09;30175;8486;25/01/2014 11:09;NULL;NULL;25/01/2014 11:16
25/01/2014 11:13;30560;7531;25/01/2014 11:13;NULL;NULL;25/01/2014 11:15
25/01/2014 11:14;30179;8392;25/01/2014 11:14;NULL;NULL;25/01/2014 11:18
25/01/2014 11:16;30560;7003;25/01/2014 11:16;NULL;NULL;25/01/2014 11:23
25/01/2014 11:16;30175;8077;25/01/2014 11:16;NULL;NULL;25/01/2014 11:19
25/01/2014 11:18;30175;7531;25/01/2014 11:18;NULL;NULL;25/01/2014 11:23
25/01/2014 11:19;30172;8486;25/01/2014 11:19;NULL;NULL;25/01/2014 11:21
25/01/2014 11:20;30175;8392;25/01/2014 11:20;NULL;NULL;25/01/2014 11:22
25/01/2014 11:21;30175;8077;25/01/2014 11:21;NULL;NULL;25/01/2014 11:21
25/01/2014 11:22;30175;8077;25/01/2014 11:22;NULL;NULL;25/01/2014 11:36
25/01/2014 11:23;30560;8486;25/01/2014 11:23;NULL;NULL;25/01/2014 11:34
25/01/2014 11:25;30172;8392;25/01/2014 11:25;NULL;NULL;25/01/2014 11:28
25/01/2014 11:29;30175;7003;25/01/2014 11:29;NULL;NULL;25/01/2014 11:31
25/01/2014 11:31;30172;7531;25/01/2014 11:31;NULL;NULL;25/01/2014 11:32
25/01/2014 11:31;30172;8392;25/01/2014 11:31;NULL;NULL;25/01/2014 11:35
25/01/2014 11:33;30560;7003;25/01/2014 11:33;NULL;NULL;25/01/2014 11:41
25/01/2014 11:35;30560;7531;25/01/2014 11:35;NULL;NULL;25/01/2014 11:39
25/01/2014 11:36;30172;8392;25/01/2014 11:36;NULL;NULL;25/01/2014 11:43
25/01/2014 11:41;30175;8077;25/01/2014 11:41;NULL;NULL;25/01/2014 11:51
25/01/2014 11:41;30175;7531;25/01/2014 11:41;NULL;NULL;25/01/2014 11:43
25/01/2014 11:42;30175;7003;25/01/2014 11:42;25/01/2014 11:44;25/01/2014 11:45;25/01/2014 11:45
25/01/2014 11:44;30175;8486;25/01/2014 11:44;NULL;NULL;25/01/2014 11:44
25/01/2014 11:45;30172;8392;25/01/2014 11:45;NULL;NULL;25/01/2014 11:49
25/01/2014 11:46;30172;8486;25/01/2014 11:46;NULL;NULL;25/01/2014 11:46
25/01/2014 11:50;30172;8392;25/01/2014 11:50;NULL;NULL;25/01/2014 11:59
25/01/2014 11:51;30560;7531;25/01/2014 11:51;NULL;NULL;25/01/2014 11:57
25/01/2014 11:54;30172;8077;25/01/2014 11:54;NULL;NULL;25/01/2014 11:57
25/01/2014 11:54;30560;8486;25/01/2014 11:55;NULL;NULL;25/01/2014 11:58
25/01/2014 11:56;30172;7003;25/01/2014 11:56;NULL;NULL;25/01/2014 11:59
25/01/2014 11:57;30172;8077;25/01/2014 11:57;NULL;NULL;25/01/2014 12:00
25/01/2014 11:59;30172;7531;25/01/2014 11:59;25/01/2014 12:00;25/01/2014 12:00;25/01/2014 12:02
25/01/2014 12:00;30175;8486;25/01/2014 12:00;NULL;NULL;25/01/2014 12:02
25/01/2014 12:02;30172;6971;25/01/2014 12:02;NULL;NULL;25/01/2014 12:04
25/01/2014 12:02;30560;7003;25/01/2014 12:02;NULL;NULL;25/01/2014 12:10
25/01/2014 12:08;30560;8392;25/01/2014 12:08;NULL;NULL;25/01/2014 12:11
25/01/2014 12:09;30560;6971;25/01/2014 12:09;NULL;NULL;25/01/2014 12:12
25/01/2014 12:10;30175;8375;25/01/2014 12:10;NULL;NULL;25/01/2014 12:13
25/01/2014 12:10;30172;8077;25/01/2014 12:10;NULL;NULL;25/01/2014 12:26
25/01/2014 12:11;30175;7003;25/01/2014 12:11;NULL;NULL;25/01/2014 12:13
25/01/2014 12:12;30560;8392;25/01/2014 12:12;NULL;NULL;25/01/2014 12:18
25/01/2014 12:16;30172;6971;25/01/2014 12:16;25/01/2014 12:16;25/01/2014 12:17;25/01/2014 12:17
25/01/2014 12:16;30175;8375;25/01/2014 12:16;NULL;NULL;25/01/2014 12:19
25/01/2014 12:17;30175;7003;25/01/2014 12:17;NULL;NULL;25/01/2014 12:19
25/01/2014 12:17;30175;6971;25/01/2014 12:17;NULL;NULL;25/01/2014 12:19
25/01/2014 12:17;30560;8392;25/01/2014 12:19;NULL;NULL;25/01/2014 12:22
25/01/2014 12:19;30172;7003;25/01/2014 12:19;NULL;NULL;25/01/2014 12:23
25/01/2014 12:19;30066;6971;NULL;NULL;NULL;25/01/2014 12:19
25/01/2014 12:20;30560;8375;25/01/2014 12:20;NULL;NULL;25/01/2014 12:24
25/01/2014 12:20;30175;6971;25/01/2014 12:20;NULL;NULL;25/01/2014 12:22
25/01/2014 12:21;30560;NULL;NULL;NULL;NULL;25/01/2014 12:21
25/01/2014 12:22;30172;6971;25/01/2014 12:22;NULL;NULL;25/01/2014 12:27
25/01/2014 12:22;30172;8392;25/01/2014 12:22;NULL;NULL;25/01/2014 12:26
25/01/2014 12:23;30172;7003;25/01/2014 12:23;25/01/2014 12:24;25/01/2014 12:24;25/01/2014 12:27
25/01/2014 12:23;30175;7003;25/01/2014 12:24;NULL;NULL;25/01/2014 12:29
25/01/2014 12:25;30175;8375;25/01/2014 12:25;NULL;NULL;25/01/2014 12:25
25/01/2014 12:25;30172;8375;25/01/2014 12:26;NULL;NULL;25/01/2014 12:28
25/01/2014 12:25;30175;8077;25/01/2014 12:26;NULL;NULL;25/01/2014 12:28
25/01/2014 12:27;30172;8392;25/01/2014 12:27;NULL;NULL;25/01/2014 12:38
25/01/2014 12:27;30560;6971;25/01/2014 12:27;NULL;NULL;25/01/2014 12:34
25/01/2014 12:28;30175;8375;25/01/2014 12:28;NULL;NULL;25/01/2014 12:31
25/01/2014 12:30;30560;8077;25/01/2014 12:30;NULL;NULL;25/01/2014 12:36
25/01/2014 12:31;30175;7003;25/01/2014 12:31;NULL;NULL;25/01/2014 12:36
25/01/2014 12:32;30560;8375;25/01/2014 12:32;NULL;NULL;25/01/2014 12:39
25/01/2014 12:32;30175;6971;25/01/2014 12:34;NULL;NULL;25/01/2014 12:36
25/01/2014 12:35;30560;8077;NULL;NULL;NULL;25/01/2014 12:36
25/01/2014 12:37;30560;8077;25/01/2014 12:37;NULL;NULL;25/01/2014 12:37
25/01/2014 12:38;30560;7003;25/01/2014 12:38;NULL;NULL;25/01/2014 12:46
25/01/2014 12:39;30172;6971;25/01/2014 12:39;NULL;NULL;25/01/2014 12:43
25/01/2014 12:39;30560;8077;25/01/2014 12:39;NULL;NULL;25/01/2014 12:43
25/01/2014 12:41;30172;8392;25/01/2014 12:41;NULL;NULL;25/01/2014 12:49
25/01/2014 12:43;30066;6971;25/01/2014 12:43;NULL;NULL;25/01/2014 12:50
25/01/2014 12:44;30172;8375;25/01/2014 12:44;NULL;NULL;25/01/2014 12:45
25/01/2014 12:44;30175;8077;25/01/2014 12:44;NULL;NULL;25/01/2014 12:48
25/01/2014 12:48;30175;8375;25/01/2014 12:48;NULL;NULL;25/01/2014 12:58
25/01/2014 12:50;30172;7003;25/01/2014 12:50;NULL;NULL;25/01/2014 12:53
25/01/2014 12:51;30172;8077;25/01/2014 12:51;NULL;NULL;25/01/2014 12:51
25/01/2014 12:52;30175;8392;25/01/2014 12:53;NULL;NULL;25/01/2014 13:06
25/01/2014 12:55;30175;6971;25/01/2014 12:55;NULL;NULL;25/01/2014 12:56
25/01/2014 12:56;30179;8077;25/01/2014 12:56;NULL;NULL;25/01/2014 12:59
25/01/2014 12:56;30511;7003;25/01/2014 12:56;NULL;NULL;25/01/2014 13:05
25/01/2014 13:00;30175;6971;25/01/2014 13:00;NULL;NULL;25/01/2014 13:00
25/01/2014 13:01;30175;8375;25/01/2014 13:01;NULL;NULL;25/01/2014 13:07
25/01/2014 13:04;30175;8191;25/01/2014 13:04;NULL;NULL;25/01/2014 13:06
25/01/2014 13:05;30175;7003;25/01/2014 13:05;NULL;NULL;25/01/2014 13:07
25/01/2014 13:06;30175;8191;25/01/2014 13:06;NULL;NULL;25/01/2014 13:08
25/01/2014 13:06;30175;7003;25/01/2014 13:07;25/01/2014 13:11;NULL;25/01/2014 13:13
25/01/2014 13:08;30560;8375;25/01/2014 13:08;NULL;NULL;25/01/2014 13:12
25/01/2014 13:09;30560;8191;25/01/2014 13:09;NULL;NULL;25/01/2014 13:13
25/01/2014 13:10;30560;6971;25/01/2014 13:10;NULL;NULL;25/01/2014 13:12
25/01/2014 13:11;30172;6971;25/01/2014 13:12;NULL;NULL;25/01/2014 13:14
25/01/2014 13:13;30172;8375;25/01/2014 13:13;NULL;NULL;25/01/2014 13:17
25/01/2014 13:15;30172;8191;25/01/2014 13:15;NULL;NULL;25/01/2014 13:16
25/01/2014 13:15;30560;6971;25/01/2014 13:15;NULL;NULL;25/01/2014 13:20
25/01/2014 13:15;30066;NULL;NULL;NULL;NULL;25/01/2014 13:16
25/01/2014 13:18;30560;8191;25/01/2014 13:18;NULL;NULL;25/01/2014 13:22
25/01/2014 13:20;30560;7003;25/01/2014 13:20;NULL;NULL;25/01/2014 13:27
25/01/2014 13:24;30175;6971;25/01/2014 13:24;NULL;NULL;25/01/2014 13:28
25/01/2014 13:24;30066;7003;25/01/2014 13:27;NULL;NULL;25/01/2014 13:34
25/01/2014 13:25;30172;8375;25/01/2014 13:25;NULL;NULL;25/01/2014 13:27
25/01/2014 13:25;30172;8191;25/01/2014 13:25;NULL;NULL;25/01/2014 13:30
25/01/2014 13:27;30175;8375;25/01/2014 13:27;NULL;NULL;25/01/2014 13:29
25/01/2014 13:28;30560;6971;25/01/2014 13:28;NULL;NULL;25/01/2014 13:30
25/01/2014 13:30;30560;8375;25/01/2014 13:30;NULL;NULL;25/01/2014 13:34
25/01/2014 13:35;30175;8191;25/01/2014 13:35;NULL;NULL;25/01/2014 13:39
25/01/2014 13:37;30179;6971;25/01/2014 13:37;25/01/2014 13:37;25/01/2014 13:38;25/01/2014 13:39
25/01/2014 13:37;30172;7003;25/01/2014 13:37;NULL;NULL;25/01/2014 13:42
25/01/2014 13:39;30172;8375;25/01/2014 13:39;NULL;NULL;25/01/2014 13:41
25/01/2014 13:44;30175;6971;25/01/2014 13:44;NULL;NULL;25/01/2014 13:46
25/01/2014 13:44;30175;8191;25/01/2014 13:44;NULL;NULL;25/01/2014 13:47
25/01/2014 13:47;30560;8375;25/01/2014 13:47;NULL;NULL;25/01/2014 13:49
25/01/2014 13:51;30172;6971;25/01/2014 13:51;25/01/2014 13:52;25/01/2014 13:52;25/01/2014 13:53
25/01/2014 13:53;30172;8191;25/01/2014 13:53;NULL;NULL;25/01/2014 14:00
25/01/2014 13:54;30560;8375;25/01/2014 13:54;NULL;NULL;25/01/2014 13:56
25/01/2014 13:55;30172;7003;25/01/2014 13:55;NULL;NULL;25/01/2014 13:59
25/01/2014 14:07;30175;6985;25/01/2014 14:07;NULL;NULL;25/01/2014 14:08
25/01/2014 14:07;30172;8077;25/01/2014 14:07;NULL;NULL;25/01/2014 14:12
25/01/2014 14:08;30175;8721;25/01/2014 14:08;NULL;NULL;25/01/2014 14:10
25/01/2014 14:11;30172;8191;25/01/2014 14:11;25/01/2014 14:12;25/01/2014 14:12;25/01/2014 14:13
25/01/2014 14:14;30172;8392;25/01/2014 14:14;NULL;NULL;25/01/2014 14:14
25/01/2014 14:14;30560;6985;25/01/2014 14:14;NULL;NULL;25/01/2014 14:18
25/01/2014 14:15;30172;8721;25/01/2014 14:15;NULL;NULL;25/01/2014 14:29
25/01/2014 14:17;30175;8191;25/01/2014 14:18;NULL;NULL;25/01/2014 14:22
25/01/2014 14:19;30560;8077;25/01/2014 14:19;NULL;NULL;25/01/2014 14:20
25/01/2014 14:22;30172;8392;25/01/2014 14:22;NULL;NULL;25/01/2014 14:23
25/01/2014 14:26;30172;6985;25/01/2014 14:26;NULL;NULL;25/01/2014 14:31
25/01/2014 14:27;30172;8077;25/01/2014 14:27;NULL;NULL;25/01/2014 14:34
25/01/2014 14:28;30172;8191;25/01/2014 14:28;NULL;NULL;25/01/2014 14:39
25/01/2014 14:30;30172;8392;25/01/2014 14:30;NULL;NULL;25/01/2014 14:31
25/01/2014 14:31;30175;8721;25/01/2014 14:31;NULL;NULL;25/01/2014 14:34
25/01/2014 14:31;30560;6985;25/01/2014 14:31;NULL;NULL;25/01/2014 14:34
25/01/2014 14:31;30172;8392;25/01/2014 14:31;NULL;NULL;25/01/2014 14:32
25/01/2014 14:32;30172;8392;25/01/2014 14:33;NULL;NULL;25/01/2014 14:34
25/01/2014 14:33;30172;8077;25/01/2014 14:34;NULL;NULL;25/01/2014 14:36
25/01/2014 14:34;30175;6985;25/01/2014 14:34;NULL;NULL;25/01/2014 14:36
25/01/2014 14:39;30560;8392;25/01/2014 14:39;NULL;NULL;25/01/2014 14:40
25/01/2014 14:39;30175;8721;25/01/2014 14:39;NULL;NULL;25/01/2014 14:43
25/01/2014 14:41;30172;6985;25/01/2014 14:41;NULL;NULL;25/01/2014 14:43
25/01/2014 14:41;30175;8077;25/01/2014 14:41;NULL;NULL;25/01/2014 14:43
25/01/2014 14:42;30560;8191;25/01/2014 14:42;NULL;NULL;25/01/2014 14:45
25/01/2014 14:43;30560;8392;25/01/2014 14:43;NULL;NULL;25/01/2014 14:44
25/01/2014 14:43;30172;6985;25/01/2014 14:43;25/01/2014 14:44;25/01/2014 14:44;25/01/2014 14:45
25/01/2014 14:46;30560;8077;25/01/2014 14:46;NULL;NULL;25/01/2014 14:48
25/01/2014 14:48;30172;8721;25/01/2014 14:48;NULL;NULL;25/01/2014 14:54
25/01/2014 14:49;30560;8392;25/01/2014 14:49;NULL;NULL;25/01/2014 14:54
25/01/2014 14:50;30172;6985;25/01/2014 14:50;25/01/2014 14:51;25/01/2014 14:51;25/01/2014 14:52
25/01/2014 14:53;30175;8191;25/01/2014 14:53;NULL;NULL;25/01/2014 14:57
25/01/2014 14:54;30172;8721;25/01/2014 14:54;25/01/2014 14:55;NULL;25/01/2014 14:56
25/01/2014 14:55;30560;8392;25/01/2014 14:55;NULL;NULL;25/01/2014 14:55
25/01/2014 14:57;30560;8392;25/01/2014 14:57;NULL;NULL;25/01/2014 14:58
25/01/2014 14:59;30560;8721;25/01/2014 14:59;NULL;NULL;25/01/2014 15:04
25/01/2014 14:59;30172;8191;25/01/2014 14:59;25/01/2014 15:00;25/01/2014 15:01;25/01/2014 15:01
25/01/2014 15:00;30560;8077;25/01/2014 15:00;NULL;NULL;25/01/2014 15:04
25/01/2014 15:00;30172;6985;25/01/2014 15:00;25/01/2014 15:01;25/01/2014 15:02;25/01/2014 15:06
25/01/2014 15:02;30066;6985;25/01/2014 15:03;NULL;NULL;25/01/2014 15:22
25/01/2014 15:04;30172;8392;25/01/2014 15:04;NULL;NULL;25/01/2014 15:04
25/01/2014 15:06;30172;8077;25/01/2014 15:06;NULL;NULL;25/01/2014 15:07
25/01/2014 15:08;30179;8392;25/01/2014 15:08;NULL;NULL;25/01/2014 15:09
25/01/2014 15:08;30172;8077;25/01/2014 15:08;25/01/2014 15:09;25/01/2014 15:09;25/01/2014 15:13
25/01/2014 15:08;30172;8392;25/01/2014 15:09;NULL;NULL;25/01/2014 15:16
25/01/2014 15:11;30560;8077;25/01/2014 15:11;NULL;NULL;25/01/2014 15:15
25/01/2014 15:17;30560;8077;25/01/2014 15:17;NULL;NULL;25/01/2014 15:21
25/01/2014 15:17;30172;8392;25/01/2014 15:18;NULL;NULL;25/01/2014 15:18
25/01/2014 15:19;30175;8392;25/01/2014 15:20;NULL;NULL;25/01/2014 15:21
25/01/2014 15:20;30560;8392;25/01/2014 15:21;NULL;NULL;25/01/2014 15:24
25/01/2014 15:21;30560;8077;25/01/2014 15:21;NULL;NULL;25/01/2014 15:26
25/01/2014 15:21;30560;6985;25/01/2014 15:22;NULL;NULL;25/01/2014 15:28
25/01/2014 15:21;30175;8392;25/01/2014 15:24;NULL;NULL;25/01/2014 15:25
25/01/2014 15:22;30179;8392;25/01/2014 15:25;NULL;NULL;25/01/2014 15:26
25/01/2014 15:25;30560;8077;25/01/2014 15:26;NULL;NULL;25/01/2014 15:27
25/01/2014 15:25;30560;8392;25/01/2014 15:26;NULL;NULL;25/01/2014 15:28
25/01/2014 15:29;30172;8077;25/01/2014 15:29;NULL;NULL;25/01/2014 15:32
25/01/2014 15:31;30175;8392;25/01/2014 15:31;NULL;NULL;25/01/2014 15:37
25/01/2014 15:32;30066;6985;25/01/2014 15:32;NULL;NULL;25/01/2014 15:35
25/01/2014 15:32;30175;8077;25/01/2014 15:32;NULL;NULL;25/01/2014 15:34
25/01/2014 15:34;30172;8077;25/01/2014 15:34;NULL;NULL;25/01/2014 15:39
25/01/2014 15:35;30560;6985;25/01/2014 15:35;NULL;NULL;25/01/2014 15:36
25/01/2014 15:35;30560;6985;25/01/2014 15:36;NULL;NULL;25/01/2014 15:40
25/01/2014 15:37;30172;8392;25/01/2014 15:37;NULL;NULL;25/01/2014 15:49
25/01/2014 15:38;30560;8077;25/01/2014 15:39;NULL;NULL;25/01/2014 15:47
25/01/2014 15:38;30179;6985;25/01/2014 15:40;NULL;NULL;25/01/2014 15:44
25/01/2014 15:38;30560;NULL;NULL;NULL;NULL;25/01/2014 15:42
25/01/2014 15:40;30066;6985;25/01/2014 15:44;NULL;NULL;25/01/2014 15:46
25/01/2014 15:42;30175;6985;25/01/2014 15:46;NULL;NULL;25/01/2014 15:47
25/01/2014 15:44;30175;6985;25/01/2014 15:47;NULL;NULL;25/01/2014 15:55
25/01/2014 15:44;30175;8077;25/01/2014 15:48;NULL;NULL;25/01/2014 15:51
25/01/2014 15:45;30175;8392;25/01/2014 15:49;NULL;NULL;25/01/2014 15:50
25/01/2014 15:48;30560;8077;25/01/2014 15:51;NULL;NULL;25/01/2014 15:56
25/01/2014 15:49;30560;NULL;NULL;NULL;NULL;25/01/2014 15:53
25/01/2014 15:50;30172;6985;25/01/2014 15:55;NULL;NULL;25/01/2014 15:56
25/01/2014 15:52;30179;8077;25/01/2014 15:56;NULL;NULL;25/01/2014 16:01
25/01/2014 16:05;30175;6985;25/01/2014 16:05;NULL;NULL;25/01/2014 16:06
25/01/2014 16:06;30560;8077;25/01/2014 16:06;NULL;NULL;25/01/2014 16:08
25/01/2014 16:06;30172;6985;25/01/2014 16:06;25/01/2014 16:07;25/01/2014 16:08;25/01/2014 16:09
25/01/2014 16:08;30172;6985;25/01/2014 16:08;NULL;NULL;25/01/2014 16:11
25/01/2014 16:11;30172;8077;25/01/2014 16:11;NULL;NULL;25/01/2014 16:19
25/01/2014 16:13;30175;6985;25/01/2014 16:13;NULL;NULL;25/01/2014 16:15
25/01/2014 16:14;30179;6985;25/01/2014 16:15;NULL;NULL;25/01/2014 16:15
25/01/2014 16:17;30172;6985;25/01/2014 16:17;NULL;NULL;25/01/2014 16:20
25/01/2014 16:18;30172;8077;25/01/2014 16:19;25/01/2014 16:19;25/01/2014 16:20;25/01/2014 16:21
25/01/2014 16:18;30172;8077;25/01/2014 16:20;NULL;NULL;25/01/2014 16:21
25/01/2014 16:24;30175;6985;25/01/2014 16:24;NULL;NULL;25/01/2014 16:26
25/01/2014 16:26;30066;6985;25/01/2014 16:26;NULL;NULL;25/01/2014 16:27
25/01/2014 16:28;30175;6985;25/01/2014 16:28;NULL;NULL;25/01/2014 16:40
25/01/2014 16:33;30175;8077;25/01/2014 16:33;NULL;NULL;25/01/2014 16:43
25/01/2014 16:41;30175;6985;25/01/2014 16:41;NULL;NULL;25/01/2014 16:43
25/01/2014 16:46;30172;8077;25/01/2014 16:46;25/01/2014 16:47;NULL;25/01/2014 16:47
25/01/2014 16:47;30560;6985;25/01/2014 16:47;NULL;NULL;25/01/2014 16:50
25/01/2014 16:49;30172;8077;25/01/2014 16:49;25/01/2014 16:50;NULL;25/01/2014 16:50
25/01/2014 16:50;30172;8077;25/01/2014 16:51;NULL;NULL;25/01/2014 16:57
25/01/2014 16:51;30560;6985;25/01/2014 16:53;NULL;NULL;25/01/2014 16:59
25/01/2014 16:51;30175;NULL;NULL;NULL;NULL;25/01/2014 16:52
25/01/2014 16:54;30175;8077;25/01/2014 16:57;NULL;NULL;25/01/2014 17:09
