date_received;queue_name;agent_number;answered;consult;transfer;hangup
06/01/2014 08:30;30560;8514;06/01/2014 08:30;06/01/2014 08:33;06/01/2014 08:33;06/01/2014 08:39
06/01/2014 08:30;30175;6944;06/01/2014 08:30;NULL;NULL;06/01/2014 08:33
06/01/2014 08:31;30560;8189;06/01/2014 08:31;NULL;NULL;06/01/2014 08:33
06/01/2014 08:31;30560;6993;06/01/2014 08:31;NULL;NULL;06/01/2014 08:32
06/01/2014 08:32;30560;8483;06/01/2014 08:32;NULL;NULL;06/01/2014 08:35
06/01/2014 08:32;30560;7168;06/01/2014 08:32;NULL;NULL;06/01/2014 08:37
06/01/2014 08:34;30175;9425;06/01/2014 08:34;NULL;NULL;06/01/2014 08:38
06/01/2014 08:34;30175;9341;06/01/2014 08:34;NULL;NULL;06/01/2014 08:37
06/01/2014 08:35;30175;7531;06/01/2014 08:35;06/01/2014 08:38;06/01/2014 08:39;06/01/2014 08:47
06/01/2014 08:35;30172;8077;06/01/2014 08:35;NULL;NULL;06/01/2014 08:44
06/01/2014 08:36;30560;8391;06/01/2014 08:36;NULL;NULL;06/01/2014 08:41
06/01/2014 08:36;30560;9110;06/01/2014 08:36;NULL;NULL;06/01/2014 08:43
06/01/2014 08:36;30175;6933;06/01/2014 08:36;NULL;NULL;06/01/2014 08:41
06/01/2014 08:37;30560;6985;06/01/2014 08:37;06/01/2014 08:39;06/01/2014 08:39;06/01/2014 08:44
06/01/2014 08:37;30172;8191;06/01/2014 08:37;06/01/2014 08:39;06/01/2014 08:40;06/01/2014 08:43
06/01/2014 08:37;30560;8376;06/01/2014 08:37;NULL;NULL;06/01/2014 08:41
06/01/2014 08:37;30175;9350;06/01/2014 08:37;06/01/2014 08:38;06/01/2014 08:39;06/01/2014 08:42
06/01/2014 08:37;30172;7921;06/01/2014 08:37;NULL;NULL;06/01/2014 08:41
06/01/2014 08:38;30175;9344;06/01/2014 08:38;NULL;NULL;06/01/2014 08:40
06/01/2014 08:38;30175;6935;06/01/2014 08:38;NULL;NULL;06/01/2014 08:41
06/01/2014 08:38;30172;6989;06/01/2014 08:38;NULL;NULL;06/01/2014 08:47
06/01/2014 08:38;30560;6993;06/01/2014 08:38;NULL;NULL;06/01/2014 08:44
06/01/2014 08:38;30560;8861;06/01/2014 08:38;NULL;NULL;06/01/2014 08:42
06/01/2014 08:38;30560;8393;06/01/2014 08:38;NULL;NULL;06/01/2014 08:45
06/01/2014 08:39;30066;6944;06/01/2014 08:39;06/01/2014 08:41;06/01/2014 08:42;06/01/2014 08:43
06/01/2014 08:39;30175;9423;06/01/2014 08:39;06/01/2014 08:40;06/01/2014 08:40;06/01/2014 08:42
06/01/2014 08:39;30179;8189;06/01/2014 08:39;NULL;06/01/2014 08:40;06/01/2014 08:43
06/01/2014 08:40;30175;8514;06/01/2014 08:40;NULL;NULL;06/01/2014 08:48
06/01/2014 08:40;30172;7830;06/01/2014 08:40;NULL;NULL;06/01/2014 08:42
06/01/2014 08:40;30175;8483;06/01/2014 08:40;06/01/2014 08:42;06/01/2014 08:42;06/01/2014 08:44
06/01/2014 08:40;30172;6936;06/01/2014 08:40;06/01/2014 08:41;06/01/2014 08:41;06/01/2014 08:43
06/01/2014 08:41;30560;7168;06/01/2014 08:41;NULL;NULL;06/01/2014 08:43
06/01/2014 08:41;30560;6985;06/01/2014 08:41;06/01/2014 08:45;06/01/2014 08:46;06/01/2014 08:48
06/01/2014 08:42;30175;9341;06/01/2014 08:42;06/01/2014 08:49;06/01/2014 08:49;06/01/2014 08:52
06/01/2014 08:42;30175;9425;06/01/2014 08:42;NULL;NULL;06/01/2014 08:43
06/01/2014 08:42;30560;7531;06/01/2014 08:42;NULL;NULL;06/01/2014 08:46
06/01/2014 08:42;30560;8189;06/01/2014 08:42;NULL;NULL;06/01/2014 08:45
06/01/2014 08:43;30175;9350;06/01/2014 08:43;06/01/2014 08:44;06/01/2014 08:45;06/01/2014 08:51
06/01/2014 08:43;30175;8191;06/01/2014 08:43;NULL;NULL;06/01/2014 08:45
06/01/2014 08:43;30175;9344;06/01/2014 08:43;NULL;NULL;06/01/2014 08:52
06/01/2014 08:43;30175;9423;06/01/2014 08:43;NULL;06/01/2014 08:44;06/01/2014 08:45
06/01/2014 08:43;30560;8391;06/01/2014 08:43;NULL;NULL;06/01/2014 08:48
06/01/2014 08:43;30175;6935;06/01/2014 08:43;NULL;NULL;06/01/2014 08:51
06/01/2014 08:44;30172;6933;06/01/2014 08:44;NULL;NULL;06/01/2014 08:49
06/01/2014 08:44;30560;8376;06/01/2014 08:44;NULL;NULL;06/01/2014 08:47
06/01/2014 08:44;30172;7921;06/01/2014 08:44;NULL;NULL;06/01/2014 08:47
06/01/2014 08:44;30560;8861;06/01/2014 08:44;NULL;NULL;06/01/2014 08:51
06/01/2014 08:44;30560;6944;06/01/2014 08:44;NULL;NULL;06/01/2014 08:49
06/01/2014 08:44;30560;7830;06/01/2014 08:44;NULL;NULL;06/01/2014 08:49
06/01/2014 08:45;30175;8483;06/01/2014 08:45;NULL;NULL;06/01/2014 08:46
06/01/2014 08:45;30560;9110;06/01/2014 08:45;NULL;NULL;06/01/2014 08:53
06/01/2014 08:45;30175;9425;06/01/2014 08:45;NULL;NULL;06/01/2014 08:49
06/01/2014 08:45;30560;7168;06/01/2014 08:45;NULL;NULL;06/01/2014 08:49
06/01/2014 08:45;30172;6993;06/01/2014 08:45;NULL;NULL;06/01/2014 08:47
06/01/2014 08:45;30172;8077;06/01/2014 08:45;06/01/2014 08:55;06/01/2014 08:56;06/01/2014 08:57
06/01/2014 08:45;30560;8393;06/01/2014 08:45;NULL;NULL;06/01/2014 08:50
06/01/2014 08:45;30175;9423;06/01/2014 08:45;NULL;NULL;06/01/2014 08:47
06/01/2014 08:46;30560;8191;06/01/2014 08:46;NULL;NULL;06/01/2014 08:51
06/01/2014 08:46;30241;9350;06/01/2014 08:46;NULL;NULL;06/01/2014 08:47
06/01/2014 08:46;30175;8189;06/01/2014 08:46;06/01/2014 08:47;06/01/2014 08:48;06/01/2014 08:50
06/01/2014 08:47;30175;8483;06/01/2014 08:47;NULL;NULL;06/01/2014 08:52
06/01/2014 08:47;30175;6985;06/01/2014 08:47;NULL;NULL;06/01/2014 08:48
06/01/2014 08:47;30175;7531;06/01/2014 08:47;NULL;NULL;06/01/2014 08:48
06/01/2014 08:47;30560;8376;06/01/2014 08:47;NULL;NULL;06/01/2014 08:50
06/01/2014 08:48;30560;6989;06/01/2014 08:48;NULL;NULL;06/01/2014 08:52
06/01/2014 08:48;30066;7921;06/01/2014 08:48;NULL;NULL;06/01/2014 08:49
06/01/2014 08:48;30175;9350;06/01/2014 08:48;NULL;NULL;06/01/2014 08:51
06/01/2014 08:48;30560;6993;06/01/2014 08:48;NULL;NULL;06/01/2014 08:52
06/01/2014 08:48;30175;9423;06/01/2014 08:48;NULL;NULL;06/01/2014 08:49
06/01/2014 08:48;30560;6985;06/01/2014 08:48;NULL;NULL;06/01/2014 08:50
06/01/2014 08:49;30560;8514;06/01/2014 08:49;NULL;NULL;06/01/2014 08:51
06/01/2014 08:49;30175;7531;06/01/2014 08:49;NULL;NULL;06/01/2014 08:50
06/01/2014 08:49;30175;8391;06/01/2014 08:49;NULL;NULL;06/01/2014 08:53
06/01/2014 08:49;30172;8189;06/01/2014 08:49;NULL;NULL;06/01/2014 08:52
06/01/2014 08:49;30172;7830;06/01/2014 08:49;NULL;NULL;06/01/2014 08:51
06/01/2014 08:49;30560;7168;06/01/2014 08:49;NULL;NULL;06/01/2014 08:53
06/01/2014 08:49;30179;9425;06/01/2014 08:50;NULL;NULL;06/01/2014 08:58
06/01/2014 08:49;30560;7921;06/01/2014 08:50;NULL;NULL;06/01/2014 09:05
06/01/2014 08:50;30560;6933;06/01/2014 08:50;NULL;NULL;06/01/2014 08:54
06/01/2014 08:50;30560;8376;06/01/2014 08:50;NULL;NULL;06/01/2014 08:53
06/01/2014 08:50;30172;8393;06/01/2014 08:50;NULL;NULL;06/01/2014 08:52
06/01/2014 08:50;30175;9423;06/01/2014 08:50;NULL;NULL;06/01/2014 08:57
06/01/2014 08:50;30175;9341;06/01/2014 08:50;NULL;NULL;06/01/2014 08:51
06/01/2014 08:51;30560;6985;06/01/2014 08:51;NULL;NULL;06/01/2014 08:52
06/01/2014 08:51;30560;7531;06/01/2014 08:51;NULL;NULL;06/01/2014 08:52
06/01/2014 08:51;30175;6944;06/01/2014 08:51;06/01/2014 08:57;06/01/2014 08:58;06/01/2014 09:00
06/01/2014 08:51;30175;8861;06/01/2014 08:51;NULL;NULL;06/01/2014 08:55
06/01/2014 08:51;30241;8191;06/01/2014 08:51;NULL;NULL;06/01/2014 08:54
06/01/2014 08:51;30175;6935;06/01/2014 08:52;06/01/2014 08:53;06/01/2014 08:54;06/01/2014 08:57
06/01/2014 08:52;30175;8514;06/01/2014 08:52;NULL;NULL;06/01/2014 08:53
06/01/2014 08:52;30560;7830;06/01/2014 08:52;06/01/2014 08:54;NULL;06/01/2014 08:56
06/01/2014 08:52;30175;9350;06/01/2014 08:52;06/01/2014 08:53;06/01/2014 08:54;06/01/2014 08:55
06/01/2014 08:52;30241;6989;06/01/2014 08:52;NULL;NULL;06/01/2014 08:59
06/01/2014 08:52;30175;9344;06/01/2014 08:52;NULL;NULL;06/01/2014 09:00
06/01/2014 08:52;30560;6993;06/01/2014 08:52;NULL;NULL;06/01/2014 08:58
06/01/2014 08:52;30560;8189;06/01/2014 08:52;NULL;NULL;06/01/2014 08:55
06/01/2014 08:53;30175;8393;06/01/2014 08:53;NULL;NULL;06/01/2014 08:53
06/01/2014 08:53;30560;7531;06/01/2014 08:53;NULL;NULL;06/01/2014 08:55
06/01/2014 08:53;30560;6985;06/01/2014 08:53;NULL;NULL;06/01/2014 08:55
06/01/2014 08:53;30175;9341;06/01/2014 08:53;NULL;NULL;06/01/2014 09:03
06/01/2014 08:53;30175;8483;06/01/2014 08:53;06/01/2014 08:55;06/01/2014 08:55;06/01/2014 08:58
06/01/2014 08:54;30175;8376;06/01/2014 08:54;NULL;NULL;06/01/2014 08:56
06/01/2014 08:54;30175;9110;06/01/2014 08:54;NULL;NULL;06/01/2014 09:05
06/01/2014 08:54;30560;8391;06/01/2014 08:54;NULL;NULL;06/01/2014 08:58
06/01/2014 08:54;30560;8514;06/01/2014 08:54;NULL;NULL;06/01/2014 08:57
06/01/2014 08:55;30560;8393;06/01/2014 08:55;NULL;NULL;06/01/2014 09:03
06/01/2014 08:55;30179;7168;06/01/2014 08:55;NULL;NULL;06/01/2014 08:59
06/01/2014 08:55;30175;6936;06/01/2014 08:55;06/01/2014 08:57;06/01/2014 08:57;06/01/2014 08:58
06/01/2014 08:55;30560;6933;06/01/2014 08:55;NULL;NULL;06/01/2014 09:01
06/01/2014 08:56;30172;6935;06/01/2014 08:56;NULL;NULL;06/01/2014 09:01
06/01/2014 08:56;30175;8191;06/01/2014 08:56;NULL;NULL;06/01/2014 09:04
06/01/2014 08:56;30175;8189;06/01/2014 08:56;NULL;NULL;06/01/2014 08:59
06/01/2014 08:56;30175;8861;06/01/2014 08:56;NULL;NULL;06/01/2014 08:59
06/01/2014 08:57;30175;6985;06/01/2014 08:57;06/01/2014 08:57;06/01/2014 08:58;06/01/2014 09:00
06/01/2014 08:57;30172;8483;06/01/2014 08:57;NULL;NULL;06/01/2014 08:58
06/01/2014 08:57;30560;7531;06/01/2014 08:57;06/01/2014 08:58;06/01/2014 09:00;06/01/2014 09:01
06/01/2014 08:57;30560;8077;06/01/2014 08:57;NULL;NULL;06/01/2014 08:59
06/01/2014 08:57;30175;8376;06/01/2014 08:57;NULL;NULL;06/01/2014 09:02
06/01/2014 08:57;30560;7830;06/01/2014 08:57;NULL;NULL;06/01/2014 08:58
06/01/2014 08:57;30560;8514;06/01/2014 08:57;NULL;NULL;06/01/2014 09:00
06/01/2014 08:57;30179;9350;06/01/2014 08:57;06/01/2014 08:58;06/01/2014 08:59;06/01/2014 09:01
06/01/2014 08:57;30175;9423;06/01/2014 08:57;06/01/2014 08:58;06/01/2014 08:58;06/01/2014 09:08
06/01/2014 08:57;30560;6993;06/01/2014 08:58;NULL;NULL;06/01/2014 09:01
06/01/2014 08:57;30172;6936;06/01/2014 08:57;06/01/2014 08:59;06/01/2014 08:59;06/01/2014 09:01
06/01/2014 08:58;30560;6985;06/01/2014 08:58;NULL;NULL;06/01/2014 09:04
06/01/2014 08:58;30175;8483;06/01/2014 08:58;06/01/2014 09:00;06/01/2014 09:01;06/01/2014 09:07
06/01/2014 08:58;30172;8391;06/01/2014 08:58;06/01/2014 09:04;06/01/2014 09:05;06/01/2014 09:08
06/01/2014 08:58;30560;6944;06/01/2014 08:58;NULL;NULL;06/01/2014 09:04
06/01/2014 08:58;30175;7427;06/01/2014 08:58;NULL;NULL;06/01/2014 08:59
06/01/2014 08:58;30560;7830;06/01/2014 08:58;NULL;NULL;06/01/2014 09:01
06/01/2014 08:58;30175;9425;06/01/2014 08:58;NULL;NULL;06/01/2014 09:01
06/01/2014 08:58;30560;6989;06/01/2014 08:59;NULL;NULL;06/01/2014 09:04
06/01/2014 08:59;30560;8861;06/01/2014 08:59;NULL;NULL;06/01/2014 09:05
06/01/2014 08:59;30175;9423;06/01/2014 08:59;NULL;NULL;06/01/2014 09:01
06/01/2014 08:59;30172;6940;06/01/2014 08:59;NULL;NULL;06/01/2014 09:01
06/01/2014 08:59;30560;7168;06/01/2014 08:59;NULL;NULL;06/01/2014 08:59
06/01/2014 08:59;30175;9350;06/01/2014 08:59;NULL;NULL;06/01/2014 09:00
06/01/2014 08:59;30175;6930;06/01/2014 08:59;06/01/2014 09:01;06/01/2014 09:02;06/01/2014 09:03
06/01/2014 08:59;30175;7168;06/01/2014 08:59;NULL;NULL;06/01/2014 09:05
06/01/2014 08:59;30175;6949;06/01/2014 08:59;06/01/2014 09:01;NULL;06/01/2014 09:03
06/01/2014 09:00;30560;7479;06/01/2014 09:00;NULL;NULL;06/01/2014 09:07
06/01/2014 09:00;30175;9342;06/01/2014 09:00;NULL;NULL;06/01/2014 09:04
06/01/2014 09:00;30241;8077;06/01/2014 09:00;06/01/2014 09:04;NULL;06/01/2014 09:05
06/01/2014 09:00;30172;7427;06/01/2014 09:00;NULL;NULL;06/01/2014 09:03
06/01/2014 09:00;30181;8189;06/01/2014 09:00;06/01/2014 09:02;06/01/2014 09:03;06/01/2014 09:11
06/01/2014 09:00;30175;8076;06/01/2014 09:00;NULL;NULL;06/01/2014 09:01
06/01/2014 09:00;30181;8860;06/01/2014 09:00;06/01/2014 09:02;06/01/2014 09:03;06/01/2014 09:09
06/01/2014 09:00;30175;8392;06/01/2014 09:00;06/01/2014 09:04;06/01/2014 09:06;06/01/2014 09:09
06/01/2014 09:00;30181;7502;06/01/2014 09:00;NULL;NULL;06/01/2014 09:06
06/01/2014 09:00;30560;8493;06/01/2014 09:00;NULL;NULL;06/01/2014 09:02
06/01/2014 09:00;30560;6991;06/01/2014 09:00;NULL;NULL;06/01/2014 09:03
06/01/2014 09:00;30560;6981;06/01/2014 09:00;06/01/2014 09:02;06/01/2014 09:02;06/01/2014 09:04
06/01/2014 09:00;30181;8866;06/01/2014 09:00;NULL;NULL;06/01/2014 09:03
06/01/2014 09:00;30181;9350;06/01/2014 09:00;06/01/2014 09:03;NULL;06/01/2014 09:04
06/01/2014 09:00;30181;7819;06/01/2014 09:00;06/01/2014 09:03;06/01/2014 09:04;06/01/2014 09:05
06/01/2014 09:01;30181;6936;06/01/2014 09:01;06/01/2014 09:02;06/01/2014 09:03;06/01/2014 09:06
06/01/2014 09:01;30175;8584;06/01/2014 09:01;NULL;NULL;06/01/2014 09:02
06/01/2014 09:01;30175;8486;06/01/2014 09:01;06/01/2014 09:03;NULL;06/01/2014 09:05
06/01/2014 09:01;30560;8720;06/01/2014 09:01;NULL;NULL;06/01/2014 09:03
06/01/2014 09:01;30560;6968;06/01/2014 09:01;NULL;NULL;06/01/2014 09:03
06/01/2014 09:01;30181;6927;06/01/2014 09:01;06/01/2014 09:04;NULL;06/01/2014 09:08
06/01/2014 09:01;30175;8856;06/01/2014 09:01;06/01/2014 09:03;NULL;06/01/2014 09:05
06/01/2014 09:01;30175;8721;06/01/2014 09:01;NULL;NULL;06/01/2014 09:03
06/01/2014 09:01;30181;8384;06/01/2014 09:01;06/01/2014 09:03;06/01/2014 09:04;06/01/2014 09:06
06/01/2014 09:02;30181;9432;06/01/2014 09:02;NULL;NULL;06/01/2014 09:06
06/01/2014 09:02;30172;7003;06/01/2014 09:02;NULL;NULL;06/01/2014 09:07
06/01/2014 09:02;30175;9344;06/01/2014 09:02;06/01/2014 09:05;NULL;06/01/2014 09:07
06/01/2014 09:02;30175;6946;06/01/2014 09:02;06/01/2014 09:06;NULL;06/01/2014 09:06
06/01/2014 09:02;30175;8725;06/01/2014 09:02;06/01/2014 09:06;06/01/2014 09:07;06/01/2014 09:09
06/01/2014 09:02;30181;8514;06/01/2014 09:02;06/01/2014 09:05;06/01/2014 09:06;06/01/2014 09:11
06/01/2014 09:02;30175;6975;06/01/2014 09:02;NULL;NULL;06/01/2014 09:07
06/01/2014 09:02;30560;6931;06/01/2014 09:02;NULL;NULL;06/01/2014 09:11
06/01/2014 09:02;30181;7002;06/01/2014 09:02;NULL;NULL;06/01/2014 09:03
06/01/2014 09:02;30560;7531;06/01/2014 09:02;NULL;NULL;06/01/2014 09:04
06/01/2014 09:02;30181;6971;06/01/2014 09:02;06/01/2014 09:04;06/01/2014 09:05;06/01/2014 09:09
06/01/2014 09:02;30066;6935;06/01/2014 09:02;06/01/2014 09:04;06/01/2014 09:05;06/01/2014 09:11
06/01/2014 09:02;30181;9423;06/01/2014 09:02;06/01/2014 09:05;06/01/2014 09:07;06/01/2014 09:10
06/01/2014 09:02;30179;6993;06/01/2014 09:02;NULL;06/01/2014 09:03;06/01/2014 09:16
06/01/2014 09:02;30175;8483;06/01/2014 09:02;06/01/2014 09:04;06/01/2014 09:05;06/01/2014 09:08
06/01/2014 09:02;30560;6980;06/01/2014 09:02;NULL;NULL;06/01/2014 09:10
06/01/2014 09:03;30560;7830;06/01/2014 09:03;06/01/2014 09:04;NULL;06/01/2014 09:05
06/01/2014 09:03;30175;6940;06/01/2014 09:03;06/01/2014 09:05;06/01/2014 09:06;06/01/2014 09:09
06/01/2014 09:03;30511;8076;06/01/2014 09:03;NULL;NULL;06/01/2014 09:07
06/01/2014 09:03;30181;6933;06/01/2014 09:03;NULL;NULL;06/01/2014 09:06
06/01/2014 09:03;30175;9425;06/01/2014 09:03;NULL;NULL;06/01/2014 09:05
06/01/2014 09:03;30241;6917;06/01/2014 09:03;NULL;NULL;06/01/2014 09:07
06/01/2014 09:03;30175;6929;06/01/2014 09:03;NULL;NULL;06/01/2014 09:04
06/01/2014 09:03;30175;8488;06/01/2014 09:03;06/01/2014 09:05;NULL;06/01/2014 09:10
06/01/2014 09:03;30175;8584;06/01/2014 09:03;06/01/2014 09:06;06/01/2014 09:07;06/01/2014 09:12
06/01/2014 09:03;30175;8376;06/01/2014 09:03;NULL;NULL;06/01/2014 09:03
06/01/2014 09:03;30560;6930;06/01/2014 09:03;NULL;NULL;06/01/2014 09:08
06/01/2014 09:03;30181;8493;06/01/2014 09:03;NULL;NULL;06/01/2014 09:12
06/01/2014 09:03;30175;6981;06/01/2014 09:03;NULL;NULL;06/01/2014 09:07
06/01/2014 09:03;30181;6949;06/01/2014 09:03;06/01/2014 09:06;06/01/2014 09:08;06/01/2014 09:14
06/01/2014 09:03;30181;6968;06/01/2014 09:03;06/01/2014 09:06;NULL;06/01/2014 09:07
06/01/2014 09:03;30181;8860;06/01/2014 09:03;06/01/2014 09:05;06/01/2014 09:06;06/01/2014 09:19
06/01/2014 09:03;30181;6993;06/01/2014 09:03;06/01/2014 09:06;NULL;06/01/2014 09:07
06/01/2014 09:03;30175;6936;NULL;NULL;NULL;06/01/2014 09:04
06/01/2014 09:03;30181;9341;06/01/2014 09:03;06/01/2014 09:08;06/01/2014 09:09;06/01/2014 09:13
06/01/2014 09:04;30175;8721;06/01/2014 09:04;NULL;NULL;06/01/2014 09:10
06/01/2014 09:04;30181;8720;06/01/2014 09:04;06/01/2014 09:05;06/01/2014 09:06;06/01/2014 09:09
06/01/2014 09:04;30175;8866;06/01/2014 09:04;NULL;NULL;06/01/2014 09:06
06/01/2014 09:04;30172;8376;06/01/2014 09:04;06/01/2014 09:09;06/01/2014 09:10;06/01/2014 09:16
06/01/2014 09:04;30175;8393;06/01/2014 09:04;06/01/2014 09:07;06/01/2014 09:08;06/01/2014 09:10
06/01/2014 09:04;30175;6991;06/01/2014 09:04;NULL;NULL;06/01/2014 09:11
06/01/2014 09:04;30560;8191;06/01/2014 09:04;NULL;NULL;06/01/2014 09:08
06/01/2014 09:04;30175;7002;06/01/2014 09:04;NULL;NULL;06/01/2014 09:06
06/01/2014 09:04;30241;6989;06/01/2014 09:04;06/01/2014 09:08;NULL;06/01/2014 09:08
06/01/2014 09:04;30179;9342;06/01/2014 09:04;NULL;NULL;06/01/2014 09:07
06/01/2014 09:04;30241;7531;06/01/2014 09:04;06/01/2014 09:06;06/01/2014 09:08;06/01/2014 09:10
06/01/2014 09:04;30241;7819;06/01/2014 09:04;NULL;NULL;06/01/2014 09:05
06/01/2014 09:04;30175;6985;06/01/2014 09:04;NULL;NULL;06/01/2014 09:10
06/01/2014 09:04;30181;6944;06/01/2014 09:04;06/01/2014 09:06;06/01/2014 09:07;06/01/2014 09:09
06/01/2014 09:04;30560;8384;06/01/2014 09:04;NULL;NULL;06/01/2014 09:09
06/01/2014 09:04;30179;9350;06/01/2014 09:04;NULL;NULL;06/01/2014 09:13
06/01/2014 09:05;30175;6929;06/01/2014 09:05;NULL;NULL;06/01/2014 09:11
06/01/2014 09:05;30175;6936;06/01/2014 09:05;06/01/2014 09:06;NULL;06/01/2014 09:06
06/01/2014 09:05;30181;8856;06/01/2014 09:05;06/01/2014 09:12;NULL;06/01/2014 09:15
06/01/2014 09:05;30181;8391;06/01/2014 09:05;NULL;NULL;06/01/2014 09:12
06/01/2014 09:05;30181;7921;06/01/2014 09:05;06/01/2014 09:08;NULL;06/01/2014 09:12
