date_received;queue_name;agent_number;answered;consult;transfer;hangup
28/01/2014 10:50;30175;6946;28/01/2014 10:50;28/01/2014 10:52;28/01/2014 10:53;28/01/2014 10:59
28/01/2014 10:51;30175;6989;28/01/2014 10:51;NULL;NULL;28/01/2014 10:59
28/01/2014 10:51;30179;9502;28/01/2014 10:51;NULL;NULL;28/01/2014 10:51
28/01/2014 10:51;30181;7002;28/01/2014 10:51;NULL;NULL;28/01/2014 10:54
28/01/2014 10:51;30175;9424;28/01/2014 10:51;NULL;NULL;28/01/2014 10:53
28/01/2014 10:51;30181;6933;28/01/2014 10:51;28/01/2014 10:53;28/01/2014 10:54;28/01/2014 10:56
28/01/2014 10:51;30181;9514;28/01/2014 10:51;28/01/2014 10:54;NULL;28/01/2014 10:55
28/01/2014 10:51;30181;9434;28/01/2014 10:51;NULL;NULL;28/01/2014 10:57
28/01/2014 10:51;30181;8720;28/01/2014 10:51;28/01/2014 10:54;28/01/2014 10:55;28/01/2014 11:00
28/01/2014 10:51;30175;8384;28/01/2014 10:51;28/01/2014 10:54;28/01/2014 10:56;28/01/2014 10:59
28/01/2014 10:51;30175;9423;28/01/2014 10:51;28/01/2014 10:53;28/01/2014 10:54;28/01/2014 10:54
28/01/2014 10:51;30181;9502;28/01/2014 10:51;28/01/2014 10:56;28/01/2014 10:57;28/01/2014 11:01
28/01/2014 10:51;30179;8076;28/01/2014 10:51;NULL;NULL;28/01/2014 10:58
28/01/2014 10:51;30181;8488;28/01/2014 10:51;28/01/2014 10:54;28/01/2014 10:55;28/01/2014 11:06
28/01/2014 10:52;30175;7479;28/01/2014 10:52;NULL;NULL;28/01/2014 11:00
28/01/2014 10:52;30175;9507;28/01/2014 10:52;NULL;NULL;28/01/2014 10:55
28/01/2014 10:52;30560;8492;28/01/2014 10:52;NULL;NULL;28/01/2014 10:55
28/01/2014 10:52;30560;7819;28/01/2014 10:52;NULL;NULL;28/01/2014 10:54
28/01/2014 10:52;30175;9510;28/01/2014 10:52;28/01/2014 10:55;28/01/2014 10:56;28/01/2014 11:08
28/01/2014 10:52;30175;8496;28/01/2014 10:52;28/01/2014 10:54;NULL;28/01/2014 10:56
28/01/2014 10:52;30175;6925;28/01/2014 10:52;28/01/2014 10:55;28/01/2014 10:55;28/01/2014 11:05
28/01/2014 10:52;30241;9506;28/01/2014 10:52;28/01/2014 10:53;NULL;28/01/2014 11:02
28/01/2014 10:52;30179;6934;28/01/2014 10:52;NULL;NULL;28/01/2014 11:00
28/01/2014 10:52;30181;8373;28/01/2014 10:52;28/01/2014 10:54;NULL;28/01/2014 10:55
28/01/2014 10:52;30181;8856;28/01/2014 10:52;28/01/2014 10:54;NULL;28/01/2014 10:56
28/01/2014 10:52;30175;9508;28/01/2014 10:52;28/01/2014 10:58;28/01/2014 10:59;28/01/2014 11:05
28/01/2014 10:52;30179;8730;28/01/2014 10:52;NULL;NULL;28/01/2014 10:59
28/01/2014 10:52;30172;7168;28/01/2014 10:52;NULL;NULL;28/01/2014 10:55
28/01/2014 10:53;30181;6921;28/01/2014 10:53;28/01/2014 10:55;28/01/2014 10:56;28/01/2014 11:02
28/01/2014 10:53;30175;6991;28/01/2014 10:53;28/01/2014 10:59;28/01/2014 10:59;28/01/2014 11:03
28/01/2014 10:53;30175;9350;28/01/2014 10:53;NULL;NULL;28/01/2014 11:00
28/01/2014 10:53;30175;6935;28/01/2014 10:53;NULL;NULL;28/01/2014 10:59
28/01/2014 10:53;30172;8189;28/01/2014 10:53;NULL;NULL;28/01/2014 10:58
28/01/2014 10:53;30175;6944;28/01/2014 10:53;NULL;NULL;28/01/2014 10:56
28/01/2014 10:53;30175;6952;28/01/2014 10:53;28/01/2014 10:54;28/01/2014 10:55;28/01/2014 11:03
28/01/2014 10:53;30175;8382;28/01/2014 10:53;28/01/2014 10:54;NULL;28/01/2014 10:55
28/01/2014 10:53;30175;9504;28/01/2014 10:53;NULL;NULL;28/01/2014 10:58
28/01/2014 10:53;30066;8588;28/01/2014 10:53;NULL;NULL;28/01/2014 10:56
28/01/2014 10:53;30175;9110;28/01/2014 10:53;NULL;NULL;28/01/2014 10:56
28/01/2014 10:53;30175;8393;28/01/2014 10:53;NULL;NULL;28/01/2014 10:55
28/01/2014 10:53;30560;6947;28/01/2014 10:53;NULL;NULL;28/01/2014 10:58
28/01/2014 10:53;30175;9347;28/01/2014 10:53;NULL;NULL;28/01/2014 10:57
28/01/2014 10:54;30175;8374;28/01/2014 10:54;28/01/2014 10:57;28/01/2014 10:59;28/01/2014 11:20
28/01/2014 10:54;30181;6929;28/01/2014 10:54;28/01/2014 10:58;28/01/2014 11:00;28/01/2014 11:05
28/01/2014 10:54;30175;8483;28/01/2014 10:54;NULL;NULL;28/01/2014 10:56
28/01/2014 10:54;30175;8717;28/01/2014 10:54;NULL;NULL;28/01/2014 10:57
28/01/2014 10:54;30175;6946;28/01/2014 10:54;NULL;NULL;28/01/2014 10:56
28/01/2014 10:54;30172;6975;28/01/2014 10:54;NULL;NULL;28/01/2014 10:58
28/01/2014 10:54;30175;9424;28/01/2014 10:54;28/01/2014 10:57;28/01/2014 10:58;28/01/2014 11:01
28/01/2014 10:54;30181;7529;28/01/2014 10:54;NULL;NULL;28/01/2014 10:59
28/01/2014 10:54;30172;8584;28/01/2014 10:54;NULL;NULL;28/01/2014 11:01
28/01/2014 10:54;30175;9423;28/01/2014 10:54;28/01/2014 10:56;28/01/2014 10:56;28/01/2014 10:58
28/01/2014 10:55;30181;6987;28/01/2014 10:55;28/01/2014 10:57;NULL;28/01/2014 10:59
28/01/2014 10:55;30175;9428;28/01/2014 10:55;NULL;NULL;28/01/2014 11:08
28/01/2014 10:55;30172;7002;28/01/2014 10:55;NULL;NULL;28/01/2014 10:57
28/01/2014 10:55;30172;6993;28/01/2014 10:55;NULL;NULL;28/01/2014 10:58
28/01/2014 10:55;30175;6981;28/01/2014 10:55;NULL;NULL;28/01/2014 10:58
28/01/2014 10:55;30175;9429;28/01/2014 10:55;28/01/2014 10:56;28/01/2014 10:57;28/01/2014 11:06
28/01/2014 10:55;30181;8375;28/01/2014 10:55;28/01/2014 10:56;28/01/2014 10:57;28/01/2014 11:04
28/01/2014 10:55;30181;7819;28/01/2014 10:55;28/01/2014 10:58;28/01/2014 10:59;28/01/2014 11:05
28/01/2014 10:55;30172;6933;28/01/2014 10:55;NULL;NULL;28/01/2014 10:57
28/01/2014 10:55;30560;8592;28/01/2014 10:55;NULL;NULL;28/01/2014 10:59
28/01/2014 10:55;30181;7531;28/01/2014 10:55;28/01/2014 10:57;28/01/2014 10:57;28/01/2014 11:00
28/01/2014 10:55;30560;8492;28/01/2014 10:55;NULL;NULL;28/01/2014 11:00
28/01/2014 10:55;30175;8720;28/01/2014 10:55;NULL;NULL;28/01/2014 10:57
28/01/2014 10:55;30181;8486;28/01/2014 10:55;28/01/2014 10:57;NULL;28/01/2014 10:58
28/01/2014 10:56;30560;7168;28/01/2014 10:56;NULL;NULL;28/01/2014 11:00
28/01/2014 10:56;30175;8488;28/01/2014 10:56;28/01/2014 10:59;NULL;28/01/2014 11:04
28/01/2014 10:56;30181;8393;28/01/2014 10:56;28/01/2014 11:00;NULL;28/01/2014 11:01
28/01/2014 10:56;30175;9514;28/01/2014 10:56;28/01/2014 10:59;28/01/2014 11:00;28/01/2014 11:10
28/01/2014 10:56;30181;9507;28/01/2014 10:56;NULL;NULL;28/01/2014 10:57
28/01/2014 10:56;30175;6952;28/01/2014 10:56;NULL;NULL;28/01/2014 11:02
28/01/2014 10:56;30175;8373;28/01/2014 10:56;28/01/2014 10:57;28/01/2014 10:58;28/01/2014 11:01
28/01/2014 10:56;30175;7502;28/01/2014 10:56;NULL;NULL;28/01/2014 10:58
28/01/2014 10:56;30181;8382;28/01/2014 10:56;28/01/2014 10:59;28/01/2014 11:01;28/01/2014 11:06
28/01/2014 10:56;30175;6925;28/01/2014 10:56;NULL;NULL;28/01/2014 11:05
28/01/2014 10:56;30181;9505;28/01/2014 10:56;NULL;NULL;28/01/2014 11:05
28/01/2014 10:56;30172;6917;28/01/2014 10:56;NULL;NULL;28/01/2014 10:59
28/01/2014 10:56;30172;6946;28/01/2014 10:56;NULL;NULL;28/01/2014 10:58
28/01/2014 10:56;30175;6922;28/01/2014 10:56;NULL;NULL;28/01/2014 11:04
28/01/2014 10:56;30181;8384;28/01/2014 10:56;28/01/2014 10:59;28/01/2014 11:01;28/01/2014 11:09
28/01/2014 10:56;30175;8496;28/01/2014 10:56;NULL;NULL;28/01/2014 10:58
28/01/2014 10:56;30175;8860;28/01/2014 10:57;NULL;NULL;28/01/2014 11:02
28/01/2014 10:56;30175;8856;28/01/2014 10:57;NULL;NULL;28/01/2014 10:57
28/01/2014 10:57;30181;8483;28/01/2014 10:57;28/01/2014 10:58;28/01/2014 10:59;28/01/2014 11:06
28/01/2014 10:57;30066;6921;28/01/2014 10:57;28/01/2014 11:00;NULL;28/01/2014 11:09
28/01/2014 10:57;30172;9110;28/01/2014 10:57;NULL;NULL;28/01/2014 11:00
28/01/2014 10:57;30179;9510;28/01/2014 10:57;NULL;NULL;28/01/2014 10:57
28/01/2014 10:57;30172;8588;28/01/2014 10:57;NULL;NULL;28/01/2014 11:01
28/01/2014 10:57;30175;6971;28/01/2014 10:57;28/01/2014 10:58;28/01/2014 10:59;28/01/2014 11:02
28/01/2014 10:57;30560;6944;28/01/2014 10:57;NULL;NULL;28/01/2014 10:59
28/01/2014 10:57;30175;9423;28/01/2014 10:57;NULL;NULL;28/01/2014 11:02
28/01/2014 10:57;30175;9503;28/01/2014 10:57;NULL;NULL;28/01/2014 11:04
28/01/2014 10:57;30181;9347;28/01/2014 10:57;28/01/2014 10:59;NULL;28/01/2014 11:01
28/01/2014 10:57;30172;7002;28/01/2014 10:57;NULL;NULL;28/01/2014 11:02
28/01/2014 10:57;30172;6933;28/01/2014 10:58;NULL;NULL;28/01/2014 11:03
28/01/2014 10:58;30172;9109;28/01/2014 10:58;NULL;NULL;28/01/2014 11:00
28/01/2014 10:58;30560;8375;28/01/2014 10:58;NULL;NULL;28/01/2014 11:08
28/01/2014 10:58;30181;9434;28/01/2014 10:58;NULL;NULL;28/01/2014 10:59
28/01/2014 10:58;30560;7531;28/01/2014 10:58;NULL;NULL;28/01/2014 11:02
28/01/2014 10:58;30175;9502;28/01/2014 10:58;NULL;NULL;28/01/2014 11:02
28/01/2014 10:58;30175;9507;28/01/2014 10:58;NULL;NULL;28/01/2014 11:04
28/01/2014 10:58;30560;8856;28/01/2014 10:58;NULL;NULL;28/01/2014 11:11
28/01/2014 10:58;30181;9429;28/01/2014 10:58;28/01/2014 11:02;28/01/2014 11:05;28/01/2014 11:10
28/01/2014 10:58;30175;9510;28/01/2014 10:58;28/01/2014 11:04;28/01/2014 11:04;28/01/2014 11:14
28/01/2014 10:58;30175;8720;28/01/2014 10:58;28/01/2014 10:59;28/01/2014 11:01;28/01/2014 11:08
28/01/2014 10:58;30172;6947;28/01/2014 10:58;28/01/2014 11:01;28/01/2014 11:02;28/01/2014 11:03
28/01/2014 10:58;30560;6981;28/01/2014 10:58;28/01/2014 11:02;28/01/2014 11:03;28/01/2014 11:06
28/01/2014 10:58;30181;9504;28/01/2014 10:58;28/01/2014 11:01;28/01/2014 11:01;28/01/2014 11:05
28/01/2014 10:58;30179;8076;28/01/2014 10:58;NULL;NULL;28/01/2014 11:02
28/01/2014 10:58;30175;8496;28/01/2014 10:58;NULL;NULL;28/01/2014 11:01
28/01/2014 10:58;30175;8514;28/01/2014 10:58;NULL;NULL;28/01/2014 10:59
28/01/2014 10:58;30172;6946;28/01/2014 10:59;NULL;NULL;28/01/2014 11:01
28/01/2014 10:59;30175;6993;28/01/2014 10:59;28/01/2014 11:02;28/01/2014 11:03;28/01/2014 11:13
28/01/2014 10:59;30175;9424;28/01/2014 10:59;NULL;NULL;28/01/2014 11:04
28/01/2014 10:59;30181;7502;28/01/2014 10:59;28/01/2014 11:02;28/01/2014 11:03;28/01/2014 11:08
28/01/2014 10:59;30181;8373;28/01/2014 10:59;NULL;NULL;28/01/2014 11:01
28/01/2014 10:59;30560;8486;28/01/2014 10:59;NULL;NULL;28/01/2014 11:00
28/01/2014 10:59;30175;7823;28/01/2014 10:59;28/01/2014 11:01;28/01/2014 11:02;28/01/2014 11:09
28/01/2014 10:59;30172;6917;28/01/2014 10:59;NULL;NULL;28/01/2014 11:05
28/01/2014 10:59;30181;8730;28/01/2014 10:59;28/01/2014 11:01;28/01/2014 11:02;28/01/2014 11:07
28/01/2014 10:59;30175;8483;28/01/2014 10:59;28/01/2014 11:02;28/01/2014 11:02;28/01/2014 11:03
28/01/2014 10:59;30511;8729;28/01/2014 10:59;28/01/2014 11:00;28/01/2014 11:01;28/01/2014 11:03
28/01/2014 10:59;30175;9422;28/01/2014 10:59;NULL;28/01/2014 11:02;28/01/2014 11:04
28/01/2014 10:59;30175;8374;28/01/2014 10:59;NULL;NULL;28/01/2014 10:59
28/01/2014 10:59;30181;7819;28/01/2014 10:59;28/01/2014 11:02;NULL;28/01/2014 11:04
28/01/2014 11:00;30181;9508;28/01/2014 11:00;NULL;NULL;28/01/2014 11:00
28/01/2014 11:00;30181;7529;28/01/2014 11:00;28/01/2014 11:03;28/01/2014 11:04;28/01/2014 11:10
28/01/2014 11:00;30175;6987;28/01/2014 11:00;28/01/2014 11:01;28/01/2014 11:02;28/01/2014 11:03
28/01/2014 11:00;30175;6935;28/01/2014 11:00;28/01/2014 11:02;28/01/2014 11:03;28/01/2014 11:06
28/01/2014 11:00;30181;9434;28/01/2014 11:00;28/01/2014 11:03;28/01/2014 11:04;28/01/2014 11:09
28/01/2014 11:00;30560;6940;28/01/2014 11:00;28/01/2014 11:02;28/01/2014 11:02;28/01/2014 11:05
28/01/2014 11:00;30175;6930;28/01/2014 11:00;28/01/2014 11:03;28/01/2014 11:03;28/01/2014 11:05
28/01/2014 11:00;30175;6989;28/01/2014 11:00;NULL;NULL;28/01/2014 11:04
28/01/2014 11:00;30175;6971;28/01/2014 11:00;NULL;NULL;28/01/2014 11:03
28/01/2014 11:00;30175;6944;28/01/2014 11:00;28/01/2014 11:05;28/01/2014 11:06;28/01/2014 11:12
28/01/2014 11:00;30175;9512;28/01/2014 11:00;28/01/2014 11:06;28/01/2014 11:07;28/01/2014 11:12
28/01/2014 11:00;30179;8514;28/01/2014 11:01;NULL;NULL;28/01/2014 11:07
28/01/2014 11:01;30175;7168;28/01/2014 11:01;NULL;NULL;28/01/2014 11:02
28/01/2014 11:01;30175;9514;28/01/2014 11:01;28/01/2014 11:02;28/01/2014 11:02;28/01/2014 11:11
28/01/2014 11:01;30175;9350;28/01/2014 11:01;28/01/2014 11:01;28/01/2014 11:02;28/01/2014 11:07
28/01/2014 11:01;30175;8492;28/01/2014 11:01;NULL;NULL;28/01/2014 11:04
28/01/2014 11:01;30560;7003;28/01/2014 11:01;NULL;NULL;28/01/2014 11:05
28/01/2014 11:01;30560;8725;28/01/2014 11:01;NULL;NULL;28/01/2014 11:11
28/01/2014 11:01;30175;9508;28/01/2014 11:01;28/01/2014 11:03;28/01/2014 11:05;28/01/2014 11:08
28/01/2014 11:01;30181;8861;28/01/2014 11:01;NULL;NULL;28/01/2014 11:05
28/01/2014 11:01;30175;7479;28/01/2014 11:01;28/01/2014 11:03;NULL;28/01/2014 11:05
28/01/2014 11:01;30181;6929;28/01/2014 11:01;28/01/2014 11:04;28/01/2014 11:05;28/01/2014 11:07
28/01/2014 11:01;30066;8077;28/01/2014 11:01;28/01/2014 11:06;NULL;28/01/2014 11:11
28/01/2014 11:01;30179;8384;28/01/2014 11:01;NULL;NULL;28/01/2014 11:07
28/01/2014 11:01;30181;8496;28/01/2014 11:01;NULL;NULL;28/01/2014 11:03
28/01/2014 11:02;30172;8393;28/01/2014 11:02;28/01/2014 11:03;28/01/2014 11:04;28/01/2014 11:07
28/01/2014 11:02;30560;8720;28/01/2014 11:02;NULL;NULL;28/01/2014 11:04
28/01/2014 11:02;30172;8588;28/01/2014 11:02;28/01/2014 11:05;28/01/2014 11:07;28/01/2014 11:29
28/01/2014 11:02;30560;9347;28/01/2014 11:02;NULL;NULL;28/01/2014 11:10
28/01/2014 11:02;30175;8729;28/01/2014 11:02;NULL;NULL;28/01/2014 11:05
28/01/2014 11:02;30560;8594;28/01/2014 11:02;28/01/2014 11:04;28/01/2014 11:06;28/01/2014 11:11
28/01/2014 11:02;30560;6946;28/01/2014 11:02;NULL;NULL;28/01/2014 11:06
28/01/2014 11:02;30175;9515;28/01/2014 11:02;NULL;NULL;28/01/2014 11:09
28/01/2014 11:02;30181;9504;28/01/2014 11:02;28/01/2014 11:05;28/01/2014 11:06;28/01/2014 11:11
28/01/2014 11:02;30181;9513;28/01/2014 11:02;28/01/2014 11:04;NULL;28/01/2014 11:06
28/01/2014 11:02;30179;7823;28/01/2014 11:02;NULL;NULL;28/01/2014 11:02
28/01/2014 11:02;30175;7531;28/01/2014 11:02;28/01/2014 11:03;28/01/2014 11:04;28/01/2014 11:08
28/01/2014 11:02;30560;6987;28/01/2014 11:02;NULL;NULL;28/01/2014 11:05
28/01/2014 11:02;30175;9502;28/01/2014 11:02;28/01/2014 11:09;28/01/2014 11:10;28/01/2014 11:24
28/01/2014 11:02;30175;9422;28/01/2014 11:02;28/01/2014 11:05;28/01/2014 11:05;28/01/2014 11:10
28/01/2014 11:02;30181;6952;28/01/2014 11:02;28/01/2014 11:07;28/01/2014 11:08;28/01/2014 11:32
28/01/2014 11:02;30175;9350;28/01/2014 11:02;NULL;NULL;28/01/2014 11:16
28/01/2014 11:03;30560;8730;28/01/2014 11:03;NULL;NULL;28/01/2014 11:08
28/01/2014 11:03;30241;9514;28/01/2014 11:03;28/01/2014 11:04;28/01/2014 11:05;28/01/2014 11:08
28/01/2014 11:03;30181;8483;28/01/2014 11:03;28/01/2014 11:06;28/01/2014 11:07;28/01/2014 11:13
28/01/2014 11:03;30181;7168;28/01/2014 11:03;NULL;NULL;28/01/2014 11:24
28/01/2014 11:03;30181;9430;28/01/2014 11:03;28/01/2014 11:06;28/01/2014 11:07;28/01/2014 11:09
28/01/2014 11:03;30172;6940;28/01/2014 11:03;NULL;NULL;28/01/2014 11:13
28/01/2014 11:03;30066;6971;28/01/2014 11:03;28/01/2014 11:04;28/01/2014 11:05;28/01/2014 11:08
28/01/2014 11:03;30175;9423;28/01/2014 11:03;28/01/2014 11:04;28/01/2014 11:04;28/01/2014 11:06
28/01/2014 11:03;30560;6935;28/01/2014 11:03;NULL;NULL;28/01/2014 11:10
28/01/2014 11:03;30175;9509;28/01/2014 11:03;28/01/2014 11:08;28/01/2014 11:09;28/01/2014 11:28
28/01/2014 11:03;30175;8860;28/01/2014 11:03;28/01/2014 11:04;28/01/2014 11:05;28/01/2014 11:16
28/01/2014 11:03;30181;6981;28/01/2014 11:03;28/01/2014 11:05;28/01/2014 11:06;28/01/2014 11:15
28/01/2014 11:03;30560;6975;28/01/2014 11:03;NULL;NULL;28/01/2014 11:07
28/01/2014 11:03;30181;6993;28/01/2014 11:03;NULL;NULL;28/01/2014 11:06
28/01/2014 11:03;30172;8496;28/01/2014 11:04;28/01/2014 11:05;28/01/2014 11:06;28/01/2014 11:12
28/01/2014 11:04;30175;6933;28/01/2014 11:04;NULL;NULL;28/01/2014 11:12
28/01/2014 11:04;30181;6930;28/01/2014 11:04;28/01/2014 11:06;NULL;28/01/2014 11:09
28/01/2014 11:04;30560;6916;28/01/2014 11:04;28/01/2014 11:05;28/01/2014 11:05;28/01/2014 11:06
28/01/2014 11:04;30175;9424;28/01/2014 11:04;NULL;NULL;28/01/2014 11:05
28/01/2014 11:04;30241;8190;28/01/2014 11:04;NULL;NULL;28/01/2014 11:07
28/01/2014 11:04;30175;9434;28/01/2014 11:04;28/01/2014 11:07;28/01/2014 11:08;28/01/2014 11:13
28/01/2014 11:04;30181;9507;28/01/2014 11:04;28/01/2014 11:07;28/01/2014 11:08;28/01/2014 11:14
28/01/2014 11:04;30175;8488;28/01/2014 11:04;NULL;NULL;28/01/2014 11:10
28/01/2014 11:05;30175;6989;28/01/2014 11:05;28/01/2014 11:07;28/01/2014 11:08;28/01/2014 11:29
28/01/2014 11:05;30175;8393;28/01/2014 11:05;28/01/2014 11:06;28/01/2014 11:07;28/01/2014 11:09
28/01/2014 11:05;30175;8720;28/01/2014 11:05;28/01/2014 11:06;28/01/2014 11:06;28/01/2014 11:07
28/01/2014 11:05;30175;8492;28/01/2014 11:05;28/01/2014 11:06;NULL;28/01/2014 11:07
28/01/2014 11:05;30175;7531;28/01/2014 11:05;28/01/2014 11:07;28/01/2014 11:08;28/01/2014 11:11
28/01/2014 11:05;30175;9510;28/01/2014 11:05;28/01/2014 11:06;NULL;28/01/2014 11:07
28/01/2014 11:05;30241;9503;28/01/2014 11:05;NULL;NULL;28/01/2014 11:12
28/01/2014 11:05;30175;9423;28/01/2014 11:05;28/01/2014 11:07;28/01/2014 11:08;28/01/2014 11:12
28/01/2014 11:05;30179;9508;28/01/2014 11:05;28/01/2014 11:07;28/01/2014 11:09;28/01/2014 11:14
28/01/2014 11:05;30560;8861;28/01/2014 11:05;NULL;NULL;28/01/2014 11:13
28/01/2014 11:05;30181;7479;28/01/2014 11:05;28/01/2014 11:08;28/01/2014 11:09;28/01/2014 11:13
28/01/2014 11:05;30560;8860;28/01/2014 11:05;NULL;NULL;28/01/2014 11:09
28/01/2014 11:06;30175;9424;28/01/2014 11:06;28/01/2014 11:07;28/01/2014 11:08;28/01/2014 11:12
28/01/2014 11:06;30181;6971;28/01/2014 11:06;28/01/2014 11:07;28/01/2014 11:08;28/01/2014 11:08
28/01/2014 11:06;30172;6917;28/01/2014 11:06;NULL;NULL;28/01/2014 11:12
28/01/2014 11:06;30560;8729;28/01/2014 11:06;NULL;NULL;28/01/2014 11:09
28/01/2014 11:06;30181;9118;28/01/2014 11:06;28/01/2014 11:07;28/01/2014 11:08;28/01/2014 11:14
28/01/2014 11:06;30175;7003;28/01/2014 11:06;28/01/2014 11:18;NULL;28/01/2014 11:23
28/01/2014 11:06;30560;6987;28/01/2014 11:06;NULL;NULL;28/01/2014 11:15
28/01/2014 11:06;30175;9505;28/01/2014 11:06;NULL;NULL;28/01/2014 11:10
28/01/2014 11:06;30560;6929;28/01/2014 11:06;NULL;NULL;28/01/2014 11:08
28/01/2014 11:06;30181;6936;28/01/2014 11:06;28/01/2014 11:08;28/01/2014 11:09;28/01/2014 11:12
28/01/2014 11:06;30172;6916;28/01/2014 11:06;NULL;NULL;28/01/2014 11:07
28/01/2014 11:06;30175;9422;28/01/2014 11:06;NULL;NULL;28/01/2014 11:11
28/01/2014 11:06;30181;9506;28/01/2014 11:06;28/01/2014 11:08;28/01/2014 11:09;28/01/2014 11:14
28/01/2014 11:06;30175;9514;28/01/2014 11:06;NULL;NULL;28/01/2014 11:07
28/01/2014 11:06;30175;8594;28/01/2014 11:06;28/01/2014 11:08;NULL;28/01/2014 11:11
28/01/2014 11:07;30181;6981;28/01/2014 11:07;28/01/2014 11:09;28/01/2014 11:10;28/01/2014 11:17
28/01/2014 11:07;30172;8496;28/01/2014 11:07;28/01/2014 11:09;28/01/2014 11:10;28/01/2014 11:11
28/01/2014 11:07;30175;9504;28/01/2014 11:07;NULL;NULL;28/01/2014 11:09
28/01/2014 11:07;30181;6993;28/01/2014 11:07;28/01/2014 11:11;NULL;28/01/2014 11:13
28/01/2014 11:07;30175;9513;28/01/2014 11:07;NULL;NULL;28/01/2014 11:12
28/01/2014 11:07;30181;6946;28/01/2014 11:07;NULL;NULL;28/01/2014 11:08
28/01/2014 11:07;30175;8720;28/01/2014 11:07;NULL;NULL;28/01/2014 11:10
28/01/2014 11:07;30175;8514;28/01/2014 11:07;NULL;NULL;28/01/2014 11:10
28/01/2014 11:08;30560;8483;28/01/2014 11:08;NULL;NULL;28/01/2014 11:09
28/01/2014 11:08;30175;9430;28/01/2014 11:08;28/01/2014 11:09;28/01/2014 11:11;28/01/2014 11:14
28/01/2014 11:08;30241;8588;28/01/2014 11:08;28/01/2014 11:10;28/01/2014 11:11;28/01/2014 11:12
28/01/2014 11:08;30172;8393;28/01/2014 11:08;NULL;NULL;28/01/2014 11:09
28/01/2014 11:08;30175;9512;28/01/2014 11:08;NULL;NULL;28/01/2014 11:10
28/01/2014 11:08;30175;6975;28/01/2014 11:08;NULL;NULL;28/01/2014 11:13
28/01/2014 11:08;30181;8492;28/01/2014 11:08;28/01/2014 11:10;28/01/2014 11:10;28/01/2014 11:31
28/01/2014 11:08;30181;8190;28/01/2014 11:08;28/01/2014 11:09;28/01/2014 11:10;28/01/2014 11:19
28/01/2014 11:08;30175;7502;28/01/2014 11:08;28/01/2014 11:10;28/01/2014 11:11;28/01/2014 11:14
28/01/2014 11:08;30560;9113;28/01/2014 11:08;NULL;NULL;28/01/2014 11:12
28/01/2014 11:08;30172;8189;28/01/2014 11:08;NULL;NULL;28/01/2014 11:16
28/01/2014 11:08;30172;6989;28/01/2014 11:08;NULL;NULL;28/01/2014 11:13
28/01/2014 11:08;30172;6971;28/01/2014 11:09;NULL;NULL;28/01/2014 11:09
28/01/2014 11:09;30066;6946;28/01/2014 11:09;28/01/2014 11:10;NULL;28/01/2014 11:14
28/01/2014 11:09;30172;7531;28/01/2014 11:09;NULL;NULL;28/01/2014 11:11
28/01/2014 11:09;30181;9514;28/01/2014 11:09;28/01/2014 11:11;28/01/2014 11:12;28/01/2014 11:17
28/01/2014 11:09;30560;6916;28/01/2014 11:09;NULL;NULL;28/01/2014 11:10
28/01/2014 11:09;30560;6929;28/01/2014 11:09;28/01/2014 11:14;NULL;28/01/2014 11:16
28/01/2014 11:09;30511;9118;28/01/2014 11:09;NULL;NULL;28/01/2014 11:10
28/01/2014 11:09;30175;9434;28/01/2014 11:09;28/01/2014 11:12;28/01/2014 11:13;28/01/2014 11:19
28/01/2014 11:09;30560;8730;28/01/2014 11:09;28/01/2014 11:16;28/01/2014 11:18;28/01/2014 11:19
28/01/2014 11:10;30175;9428;28/01/2014 11:10;28/01/2014 11:12;28/01/2014 11:13;28/01/2014 11:21
28/01/2014 11:10;30181;9510;28/01/2014 11:10;28/01/2014 11:11;28/01/2014 11:12;28/01/2014 11:18
28/01/2014 11:10;30175;9424;28/01/2014 11:10;28/01/2014 11:11;28/01/2014 11:11;28/01/2014 11:23
28/01/2014 11:10;30175;9507;28/01/2014 11:10;NULL;NULL;28/01/2014 11:19
28/01/2014 11:10;30172;8375;28/01/2014 11:10;NULL;NULL;28/01/2014 11:13
28/01/2014 11:10;30179;9423;28/01/2014 11:10;NULL;28/01/2014 11:10;28/01/2014 11:15
28/01/2014 11:10;30181;6952;28/01/2014 11:10;28/01/2014 11:13;28/01/2014 11:15;28/01/2014 11:25
28/01/2014 11:10;30511;8860;28/01/2014 11:10;NULL;NULL;28/01/2014 11:16
28/01/2014 11:10;30175;9504;28/01/2014 11:10;NULL;NULL;28/01/2014 11:15
28/01/2014 11:10;30181;9508;28/01/2014 11:10;28/01/2014 11:14;28/01/2014 11:15;28/01/2014 11:20
28/01/2014 11:10;30560;6921;28/01/2014 11:10;NULL;NULL;28/01/2014 11:14
28/01/2014 11:11;30172;6936;28/01/2014 11:11;28/01/2014 11:23;NULL;28/01/2014 11:23
28/01/2014 11:11;30181;9509;28/01/2014 11:11;NULL;NULL;28/01/2014 11:11
28/01/2014 11:11;30560;8393;28/01/2014 11:11;NULL;NULL;28/01/2014 11:15
28/01/2014 11:11;30175;9515;28/01/2014 11:11;28/01/2014 11:18;28/01/2014 11:19;28/01/2014 11:23
28/01/2014 11:11;30560;6930;28/01/2014 11:11;28/01/2014 11:14;28/01/2014 11:15;28/01/2014 11:16
